주문날짜,상품명,수량,금액,평점,spend,clicks,stock_received,damaged_stock
2023-12-17,Pulses,3,975.24,5.0,12666.390000000001,1407.0,0.0,0.0
2023-12-17,Salt,3,1868.43,4.0,13455.2,1962.0,0.0,0.0
2023-12-17,Shampoo,3,513.5999999999999,3.0,7543.9,2215.0,3.0,2.0
2023-12-17,Soap,3,2849.19,4.0,2381.14,132.0,0.0,0.0
2023-12-17,Sugar,8,4397.03,2.0,15331.43,3207.0,3.0,0.0
2023-12-17,Toilet Cleaner,5,567.6800000000001,3.0,19483.75,3867.0,4.0,2.0
2023-12-17,Vitamins,5,4031.8999999999996,3.0,15583.29,2441.0,0.0,2.0
2023-12-24,Baby Food,2,1215.34,1.0,7072.870000000001,1330.0,0.0,0.0
2023-12-24,Baby Wipes,1,114.52,2.0,5589.62,1901.0,0.0,0.0
2023-12-24,Bananas,2,435.0,4.0,12621.210000000001,3018.0,0.0,2.0
2023-12-24,Biscuits,1,483.05,1.0,7236.65,1255.0,0.0,0.0
2023-12-24,Bread,1,738.74,2.0,7072.870000000001,1330.0,0.0,0.0
2023-12-24,Butter,4,2810.16,2.5,8026.650000000001,1318.0,3.0,2.0
2023-12-24,Carrots,2,709.82,5.0,5737.21,947.0,0.0,0.0
2023-12-24,Cat Food,3,2662.44,4.0,5548.8,1046.0,3.0,0.0
2023-12-24,Cereal,3,1268.6100000000001,2.0,23355.21,4261.0,4.0,0.0
2023-12-24,Cheese,4,1260.42,3.5,14183.34,3374.0,0.0,0.0
2023-12-24,Chips,10,2678.5299999999997,3.25,39328.740000000005,6933.0,7.0,6.0
2023-12-24,Chocolates,3,791.0999999999999,2.0,5737.21,947.0,0.0,0.0
2023-12-24,Cola,3,1266.69,4.0,13406.55,2550.0,0.0,2.0
2023-12-24,Cookies,2,1902.54,5.0,12621.210000000001,3018.0,0.0,0.0
2023-12-24,Cough Syrup,8,5260.03,3.5,31647.29,4418.0,0.0,2.0
2023-12-24,Diapers,2,1654.88,2.0,9847.54,1874.0,0.0,0.0
2023-12-24,Dish Soap,5,2004.3000000000002,4.0,11138.42,2947.0,4.0,0.0
2023-12-24,Frozen Biryani,3,66.12,3.0,5548.8,1046.0,0.0,0.0
2023-12-24,Frozen Vegetables,1,979.99,4.0,7236.65,1255.0,0.0,0.0
2023-12-24,Iced Tea,1,912.29,4.0,9723.04,2494.0,3.0,0.0
2023-12-24,Lotion,6,1365.12,4.333333333333333,21603.690000000002,3756.0,0.0,2.0
2023-12-24,Onions,4,1617.7600000000002,2.0,12059.52,1451.0,0.0,2.0
2023-12-24,Orange Juice,4,3499.12,3.5,12350.62,1321.0,0.0,2.0
2023-12-24,Pain Reliever,4,3100.3199999999997,4.0,14555.510000000002,2064.0,0.0,4.0
2023-12-24,Pet Treats,6,2467.6699999999996,3.3333333333333335,26396.04,5047.0,3.0,0.0
2023-12-24,Popcorn,8,2155.81,3.3333333333333335,19402.14,3352.0,7.0,2.0
2023-12-24,Potatoes,5,890.74,3.0,12895.19,1391.0,3.0,0.0
2023-12-24,Pulses,6,1567.4099999999999,3.5,14019.82,2108.0,4.0,0.0
2023-12-24,Rice,1,417.39,1.0,5548.8,1046.0,0.0,0.0
2023-12-24,Salt,6,1949.52,3.0,11098.14,2287.0,1.0,2.0
2023-12-24,Shampoo,4,898.9100000000001,2.5,17681.059999999998,3098.0,3.0,2.0
2023-12-24,Soap,2,1300.4,3.0,7072.870000000001,1330.0,0.0,2.0
2023-12-24,Sugar,4,1331.77,1.5,18114.52,2740.0,3.0,0.0
2023-12-24,Toilet Cleaner,2,795.1,2.0,5581.629999999999,1676.0,3.0,0.0
2023-12-24,Vitamins,6,4949.22,3.75,26104.61,4622.0,10.0,4.0
2023-12-24,Wheat Flour,1,568.94,4.0,5129.4400000000005,1114.0,0.0,0.0
2023-12-31,Baby Food,1,931.61,4.0,13377.36,1980.0,0.0,0.0
2023-12-31,Baby Wipes,5,4697.75,3.5,7657.84,1003.0,0.0,2.0
2023-12-31,Biscuits,3,2478.63,3.0,3435.16,422.0,4.0,2.0
2023-12-31,Bread,3,1327.96,3.0,17079.17,3131.0,0.0,2.0
2023-12-31,Cat Food,3,2162.8500000000004,3.0,18220.03,3453.0,3.0,2.0
2023-12-31,Chips,2,844.28,3.0,2472.26,1182.0,0.0,0.0
2023-12-31,Chocolates,6,2437.42,3.0,31357.69,6266.0,0.0,2.0
2023-12-31,Cola,2,1766.88,3.0,11156.08,1673.0,0.0,2.0
2023-12-31,Cough Syrup,11,7840.700000000001,4.2,41536.25,5873.0,0.0,0.0
2023-12-31,Curd,1,910.44,5.0,0.0,0.0,4.0,0.0
2023-12-31,Dish Soap,2,1016.0,3.0,0.0,0.0,0.0,0.0
2023-12-31,Frozen Biryani,3,1425.12,3.0,3701.8099999999995,1151.0,0.0,0.0
2023-12-31,Lotion,5,3715.32,3.0,15545.42,2365.0,9.0,0.0
2023-12-31,Onions,3,2632.29,3.0,13377.36,1980.0,0.0,2.0
2023-12-31,Orange Juice,1,441.2,3.0,3435.16,422.0,4.0,0.0
2023-12-31,Pet Treats,5,3513.55,4.0,3435.16,422.0,6.0,0.0
2023-12-31,Popcorn,3,729.25,4.0,23178.02,4038.0,3.0,4.0
2023-12-31,Potatoes,2,429.9,3.0,13897.720000000001,1243.0,4.0,4.0
2023-12-31,Pulses,8,2130.08,4.25,23719.27,2925.0,0.0,2.0
2023-12-31,Salt,4,1299.6799999999998,4.0,2942.98,252.0,0.0,4.0
2023-12-31,Shampoo,2,485.14,4.0,13377.36,1980.0,0.0,2.0
2023-12-31,Soap,1,949.73,3.0,0.0,0.0,3.0,0.0
2023-12-31,Sugar,2,621.38,5.0,1121.22,437.0,0.0,0.0
2023-12-31,Tomatoes,1,209.59,3.0,10013.970000000001,2141.0,3.0,0.0
2023-12-31,Toothpaste,2,1444.84,3.0,2942.98,252.0,0.0,0.0
2023-12-31,Vitamins,6,4506.44,4.0,32123.29,7410.0,0.0,2.0
2024-01-07,Baby Food,6,2391.42,1.0,28157.480000000003,3100.0,3.0,0.0
2024-01-07,Baby Wipes,4,2735.82,3.5,2623.48,243.0,3.0,0.0
2024-01-07,Biscuits,10,7303.52,3.75,35063.06,4538.0,6.0,0.0
2024-01-07,Bread,4,2693.48,4.5,10163.16,990.0,3.0,0.0
2024-01-07,Butter,2,1427.38,1.5,10407.18,2346.0,4.0,0.0
2024-01-07,Carrots,6,5087.25,4.5,6157.18,1360.0,6.0,0.0
2024-01-07,Cat Food,1,720.95,2.0,5316.21,1831.0,0.0,0.0
2024-01-07,Cheese,1,96.09,2.0,3503.85,735.0,0.0,0.0
2024-01-07,Chips,3,1266.42,3.0,1112.6,375.0,0.0,0.0
2024-01-07,Chocolates,6,1363.32,2.5,6734.959999999999,957.0,0.0,4.0
2024-01-07,Cola,2,782.8100000000001,4.0,5044.58,985.0,0.0,0.0
2024-01-07,Cookies,2,475.24,3.0,14981.16,3538.0,0.0,2.0
2024-01-07,Cough Syrup,5,3799.3,3.3333333333333335,22458.88,2837.0,0.0,2.0
2024-01-07,Detergent,2,1945.38,3.0,3503.85,735.0,0.0,0.0
2024-01-07,Diapers,1,321.33,2.0,14981.16,3538.0,0.0,0.0
2024-01-07,Dish Soap,3,1524.0,4.0,5072.19,475.0,0.0,0.0
2024-01-07,Eggs,5,1056.25,2.5,12737.84,1284.0,4.0,2.0
2024-01-07,Frozen Biryani,2,635.6,2.0,3997.94,649.0,0.0,0.0
2024-01-07,Frozen Pizza,1,287.81,3.0,6826.11,1199.0,0.0,0.0
2024-01-07,Ice Cream,1,616.45,3.0,5090.969999999999,515.0,0.0,2.0
2024-01-07,Instant Noodles,3,688.14,3.0,3997.94,649.0,4.0,0.0
2024-01-07,Lotion,8,3555.0100000000007,3.6666666666666665,7007.7,1470.0,3.0,2.0
2024-01-07,Mango Drink,6,2447.67,3.0,13718.99,1809.0,3.0,0.0
2024-01-07,Mangoes,1,946.86,4.0,4848.66,389.0,0.0,0.0
2024-01-07,Nuts,2,332.84,1.0,1112.6,375.0,3.0,0.0
2024-01-07,Onions,1,223.27,5.0,8077.05,1111.0,0.0,0.0
2024-01-07,Orange Juice,2,898.28,3.0,26900.98,4556.0,0.0,0.0
2024-01-07,Pain Reliever,4,2706.96,4.5,18054.05,3115.0,3.0,2.0
2024-01-07,Pet Treats,9,6786.5,3.5,19221.63,2924.0,10.0,4.0
2024-01-07,Popcorn,3,457.65,3.0,3997.94,649.0,0.0,2.0
2024-01-07,Pulses,1,102.44,5.0,0.0,0.0,0.0,0.0
2024-01-07,Shampoo,8,2153.17,4.333333333333333,25700.35,5700.0,3.0,2.0
2024-01-07,Soap,1,650.2,5.0,6721.25,1513.0,3.0,0.0
2024-01-07,Sugar,6,3775.6499999999996,3.5,17782.42,2269.0,0.0,0.0
2024-01-07,Toilet Cleaner,3,1177.03,3.0,11870.689999999999,2184.0,0.0,2.0
2024-01-07,Vitamins,2,1991.96,3.0,1721.76,526.0,0.0,0.0
2024-01-14,Baby Food,2,414.68,4.5,7061.1,1993.0,3.0,4.0
2024-01-14,Baby Wipes,3,1280.95,4.0,17157.66,3185.0,3.0,0.0
2024-01-14,Biscuits,3,1255.44,2.0,9067.529999999999,917.0,3.0,0.0
2024-01-14,Butter,5,3875.3,3.3333333333333335,21488.11,3219.0,8.0,2.0
2024-01-14,Carrots,2,709.82,3.0,2061.99,320.0,3.0,0.0
2024-01-14,Cat Food,8,3442.1800000000003,4.0,26940.440000000002,7229.0,3.0,2.0
2024-01-14,Cereal,5,772.5,4.0,11829.32,2890.0,0.0,0.0
2024-01-14,Chips,2,844.28,3.0,6700.68,1645.0,3.0,2.0
2024-01-14,Chocolates,2,595.36,4.0,14507.71,2912.0,4.0,0.0
2024-01-14,Cola,6,5325.120000000001,2.6666666666666665,15651.570000000002,3074.0,7.0,0.0
2024-01-14,Cookies,3,712.86,5.0,3034.11,670.0,4.0,2.0
2024-01-14,Curd,5,3717.7000000000003,3.3333333333333335,18106.7,4992.0,0.0,2.0
2024-01-14,Diapers,4,1791.43,3.5,19427.5,3935.0,6.0,0.0
2024-01-14,Dish Soap,5,3189.38,3.0,13134.29,2231.0,3.0,0.0
2024-01-14,Dog Food,1,831.1,2.0,14507.71,2912.0,0.0,0.0
2024-01-14,Eggs,2,117.18,3.0,8005.65,986.0,0.0,0.0
2024-01-14,Frozen Pizza,2,575.62,3.0,8005.65,986.0,3.0,0.0
2024-01-14,Frozen Vegetables,3,2939.9700000000003,2.0,8005.65,986.0,3.0,0.0
2024-01-14,Ice Cream,2,281.6,4.0,11893.3,1177.0,0.0,0.0
2024-01-14,Lotion,1,319.8,2.0,6700.68,1645.0,0.0,2.0
2024-01-14,Mangoes,2,1851.3,4.0,11378.93,2744.0,0.0,2.0
2024-01-14,Orange Juice,1,874.78,3.0,1932.46,748.0,3.0,0.0
2024-01-14,Pain Reliever,1,530.85,2.0,8005.65,986.0,0.0,0.0
2024-01-14,Pet Treats,2,1609.25,4.5,26401.01,4089.0,0.0,0.0
2024-01-14,Potatoes,5,2690.98,4.0,8845.650000000001,2473.0,0.0,0.0
2024-01-14,Pulses,7,2802.41,3.6666666666666665,20987.09,4184.0,3.0,2.0
2024-01-14,Rice,4,1104.1599999999999,3.0,22745.89,4421.0,0.0,0.0
2024-01-14,Salt,2,1245.62,4.0,9192.76,988.0,0.0,0.0
2024-01-14,Soap,3,1950.6,4.0,8005.65,986.0,0.0,0.0
2024-01-14,Spinach,1,630.84,3.0,1932.46,748.0,0.0,0.0
2024-01-14,Toilet Cleaner,9,4007.8900000000003,3.0,37591.130000000005,7004.0,6.0,6.0
2024-01-14,Tomatoes,2,327.1,5.0,8005.65,986.0,0.0,0.0
2024-01-14,Vitamins,4,2621.7,2.0,10015.25,1778.0,3.0,2.0
2024-01-14,Wheat Flour,6,1430.1100000000001,3.0,12930.130000000001,4170.0,7.0,0.0
2024-01-21,Baby Wipes,3,2823.57,3.0,9579.28,1431.0,4.0,0.0
2024-01-21,Biscuits,5,1528.64,3.5,5511.34,1417.0,0.0,2.0
2024-01-21,Bread,3,2360.55,1.0,11516.37,2035.0,0.0,0.0
2024-01-21,Butter,1,702.54,5.0,7558.870000000001,522.0,0.0,0.0
2024-01-21,Cat Food,2,1641.8,1.0,6575.9,1227.0,3.0,2.0
2024-01-21,Cheese,3,2767.92,3.0,9455.36,1848.0,0.0,0.0
2024-01-21,Chips,2,192.66,3.5,15881.65,1792.0,0.0,2.0
2024-01-21,Chocolates,3,1719.28,4.5,18526.2,2531.0,7.0,2.0
2024-01-21,Cola,1,179.08,2.0,4494.18,896.0,0.0,0.0
2024-01-21,Cough Syrup,4,2910.04,3.5,16155.18,2658.0,0.0,0.0
2024-01-21,Curd,2,986.38,4.0,6658.5,1821.0,0.0,0.0
2024-01-21,Detergent,6,264.54,4.5,7561.969999999999,1717.0,0.0,0.0
2024-01-21,Diapers,5,2618.87,3.0,9339.939999999999,1791.0,0.0,0.0
2024-01-21,Dish Soap,6,3665.53,2.6666666666666665,15090.84,3089.0,3.0,0.0
2024-01-21,Dog Food,6,3706.09,3.0,20335.739999999998,4184.0,3.0,2.0
2024-01-21,Frozen Pizza,2,614.46,4.0,7332.870000000001,1109.0,0.0,0.0
2024-01-21,Frozen Vegetables,1,340.66,2.0,7523.22,1286.0,0.0,0.0
2024-01-21,Ice Cream,1,616.45,2.0,3810.12,805.0,0.0,0.0
2024-01-21,Iced Tea,3,2736.87,1.0,8449.8,1889.0,0.0,0.0
2024-01-21,Lotion,6,1240.59,4.0,24182.940000000002,3478.0,0.0,0.0
2024-01-21,Milk,1,598.83,5.0,4356.5,585.0,4.0,0.0
2024-01-21,Nuts,1,556.35,4.0,5854.450000000001,1484.0,0.0,0.0
2024-01-21,Orange Juice,2,260.02,1.0,11516.37,2035.0,3.0,0.0
2024-01-21,Pain Reliever,3,1732.56,3.5,17479.32,3122.0,6.0,4.0
2024-01-21,Pet Treats,3,2303.91,3.0,20649.870000000003,4751.0,3.0,2.0
2024-01-21,Pulses,10,4102.360000000001,3.25,29250.54,5390.0,8.0,2.0
2024-01-21,Salt,2,75.6,5.0,3431.85,646.0,0.0,0.0
2024-01-21,Soap,4,1792.64,1.0,17479.32,3122.0,0.0,0.0
2024-01-21,Sugar,5,1642.46,3.5,14854.09,3423.0,7.0,0.0
2024-01-21,Toilet Cleaner,10,7647.02,3.0,36928.270000000004,7474.0,6.0,0.0
2024-01-21,Vitamins,2,367.52,5.0,6511.99,1113.0,0.0,0.0
2024-01-21,Wheat Flour,1,697.53,2.0,3810.12,805.0,0.0,0.0
2024-01-28,Baby Food,7,4483.1900000000005,3.3333333333333335,17417.79,2036.0,6.0,4.0
2024-01-28,Baby Wipes,3,509.64,3.0,14219.59,2168.0,0.0,0.0
2024-01-28,Bananas,3,1597.71,5.0,6430.65,1143.0,0.0,2.0
2024-01-28,Biscuits,3,2478.63,4.0,6589.25,1001.0,3.0,2.0
2024-01-28,Bread,4,3593.0299999999997,2.0,8377.47,1467.0,0.0,2.0
2024-01-28,Butter,3,2174.52,5.0,13550.98,2239.0,3.0,0.0
2024-01-28,Cat Food,3,2662.44,4.0,6589.25,1001.0,0.0,0.0
2024-01-28,Cheese,3,288.27,2.0,11913.759999999998,1243.0,3.0,0.0
2024-01-28,Chocolates,2,595.36,1.0,8912.75,970.0,4.0,0.0
2024-01-28,Curd,1,910.44,4.0,6355.78,978.0,0.0,2.0
2024-01-28,Detergent,4,273.96,4.0,8186.76,1364.0,3.0,2.0
2024-01-28,Diapers,1,321.33,4.0,7036.88,845.0,3.0,0.0
2024-01-28,Dish Soap,5,1953.0000000000002,4.0,26032.28,5103.0,3.0,2.0
2024-01-28,Dog Food,6,4478.71,4.333333333333333,20764.78,3947.0,7.0,0.0
2024-01-28,Eggs,3,1711.01,2.5,13942.49,2812.0,0.0,0.0
2024-01-28,Frozen Biryani,3,2307.7200000000003,3.0,2677.92,712.0,0.0,0.0
2024-01-28,Frozen Pizza,1,307.23,3.0,1340.59,622.0,3.0,0.0
2024-01-28,Frozen Vegetables,3,1021.98,4.0,2282.69,606.0,0.0,2.0
2024-01-28,Ice Cream,3,1849.35,4.0,7915.83,1876.0,0.0,0.0
2024-01-28,Iced Tea,5,2203.87,4.5,15008.970000000001,1651.0,0.0,2.0
2024-01-28,Instant Noodles,1,229.38,3.0,3782.4,466.0,4.0,0.0
2024-01-28,Lotion,6,2182.02,4.5,20587.86,3084.0,0.0,2.0
2024-01-28,Mango Drink,2,642.56,5.0,2282.69,606.0,0.0,0.0
2024-01-28,Orange Juice,1,16.86,4.0,1468.16,221.0,0.0,0.0
2024-01-28,Pain Reliever,3,1897.29,3.0,1699.36,640.0,0.0,2.0
2024-01-28,Pet Treats,13,4923.58,3.857142857142857,35955.17,6701.0,3.0,2.0
2024-01-28,Popcorn,5,1664.02,3.6666666666666665,15328.65,3635.0,7.0,2.0
2024-01-28,Potatoes,4,2030.6399999999999,3.5,3623.2799999999997,1228.0,0.0,0.0
2024-01-28,Pulses,3,594.45,5.0,7915.83,1876.0,0.0,0.0
2024-01-28,Rice,2,269.38,5.0,8912.75,970.0,0.0,2.0
2024-01-28,Soap,2,1837.16,4.0,8912.75,970.0,3.0,2.0
2024-01-28,Sugar,1,549.47,4.0,6589.25,1001.0,0.0,0.0
2024-01-28,Toilet Cleaner,6,3338.8,4.333333333333333,22594.75,3282.0,3.0,0.0
2024-01-28,Tomatoes,2,419.18,3.0,9929.77,2154.0,3.0,0.0
2024-01-28,Toothpaste,5,1710.1299999999999,3.5,3621.62,1463.0,3.0,2.0
2024-01-28,Vitamins,7,5059.02,3.0,24953.559999999998,3677.0,3.0,4.0
2024-02-04,Baby Food,2,1151.3899999999999,3.5,13055.95,2412.0,0.0,2.0
2024-02-04,Baby Wipes,1,114.52,4.0,3068.93,102.0,0.0,0.0
2024-02-04,Bananas,3,967.57,3.5,18841.09,4133.0,4.0,2.0
2024-02-04,Biscuits,2,1662.86,4.0,4217.88,877.0,0.0,0.0
2024-02-04,Carrots,3,1064.73,4.0,4483.58,995.0,0.0,2.0
2024-02-04,Cat Food,1,215.65,3.0,8367.18,887.0,0.0,0.0
2024-02-04,Cheese,3,2767.92,5.0,3068.93,102.0,3.0,0.0
2024-02-04,Chips,2,749.36,4.0,2084.11,465.0,0.0,0.0
2024-02-04,Cola,3,2674.8,4.0,5878.33,1025.0,0.0,0.0
2024-02-04,Cough Syrup,3,2357.01,4.0,10465.720000000001,1573.0,0.0,0.0
2024-02-04,Curd,1,481.63,4.0,8486.77,664.0,0.0,0.0
2024-02-04,Detergent,9,1052.01,3.8,47998.74,5348.0,9.0,4.0
2024-02-04,Dish Soap,1,915.45,4.0,8367.18,887.0,3.0,0.0
2024-02-04,Dog Food,2,162.7,3.0,4483.58,995.0,0.0,0.0
2024-02-04,Eggs,3,2771.52,5.0,8486.77,664.0,0.0,2.0
2024-02-04,Frozen Biryani,3,953.4,5.0,4217.88,877.0,0.0,0.0
2024-02-04,Frozen Pizza,1,186.08,5.0,5878.33,1025.0,0.0,2.0
2024-02-04,Frozen Vegetables,1,340.66,4.0,12633.23,1386.0,0.0,0.0
2024-02-04,Ice Cream,2,757.25,2.5,8226.48,2234.0,4.0,2.0
2024-02-04,Iced Tea,3,2179.23,3.0,4940.23,1745.0,0.0,2.0
2024-02-04,Instant Noodles,2,458.76,4.0,4217.88,877.0,0.0,2.0
2024-02-04,Lotion,2,652.84,4.0,9769.7,1923.0,3.0,0.0
2024-02-04,Mango Drink,1,858.57,1.0,4397.049999999999,1132.0,0.0,0.0
2024-02-04,Mangoes,5,4670.67,4.0,4362.969999999999,630.0,0.0,4.0
2024-02-04,Nuts,5,4042.3500000000004,2.0,18832.9,2460.0,4.0,2.0
2024-02-04,Onions,2,1895.9,3.0,7594.68,1515.0,0.0,0.0
2024-02-04,Orange Juice,6,525.5,3.6666666666666665,30582.23,6370.0,10.0,0.0
2024-02-04,Pain Reliever,8,4402.860000000001,2.6666666666666665,10000.289999999999,2439.0,0.0,2.0
2024-02-04,Pet Treats,10,5381.49,2.6,42325.75,7939.0,0.0,0.0
2024-02-04,Popcorn,3,766.05,5.0,5878.33,1025.0,0.0,0.0
2024-02-04,Potatoes,3,2664.48,4.0,5783.48,1453.0,0.0,0.0
2024-02-04,Pulses,4,1308.6399999999999,3.5,13293.51,2904.0,4.0,2.0
2024-02-04,Shampoo,4,1703.0700000000002,4.0,10723.71,3198.0,0.0,0.0
2024-02-04,Soap,1,650.2,4.0,7594.68,1515.0,0.0,0.0
2024-02-04,Sugar,4,1272.43,3.5,8101.529999999999,2271.0,0.0,2.0
2024-02-04,Toilet Cleaner,9,5849.26,3.2,29862.2,6883.0,6.0,2.0
2024-02-04,Tomatoes,2,419.18,3.0,8486.77,664.0,0.0,0.0
2024-02-04,Toothpaste,5,1885.11,2.3333333333333335,10361.91,2020.0,3.0,0.0
2024-02-04,Vitamins,7,5430.01,3.75,23205.39,4189.0,7.0,6.0
2024-02-04,Wheat Flour,3,1485.7900000000002,4.5,18721.5,4356.0,3.0,0.0
2024-02-11,Baby Wipes,7,3276.73,2.0,25176.89,5930.0,7.0,4.0
2024-02-11,Bread,3,2854.29,2.0,6270.18,1163.0,0.0,0.0
2024-02-11,Carrots,3,2476.38,4.0,8461.52,2344.0,0.0,0.0
2024-02-11,Cat Food,2,996.51,2.5,14731.7,3507.0,0.0,2.0
2024-02-11,Cereal,3,1268.61,1.0,8461.52,2344.0,0.0,0.0
2024-02-11,Cola,3,2015.04,3.0,7724.5,3187.0,3.0,0.0
2024-02-11,Cough Syrup,8,5477.88,3.5,26833.260000000002,5434.0,0.0,0.0
2024-02-11,Detergent,6,718.92,3.3333333333333335,12242.06,1799.0,0.0,0.0
2024-02-11,Dish Soap,1,915.45,1.0,10367.470000000001,1538.0,0.0,0.0
2024-02-11,Dog Food,5,3529.34,3.6666666666666665,15755.7,3008.0,6.0,2.0
2024-02-11,Eggs,4,2096.94,2.0,12623.54,2653.0,0.0,0.0
2024-02-11,Frozen Pizza,2,964.12,4.0,9541.75,1929.0,0.0,0.0
2024-02-11,Frozen Vegetables,1,46.62,3.0,6231.610000000001,918.0,0.0,0.0
2024-02-11,Iced Tea,3,2179.23,3.0,4878.01,949.0,0.0,0.0
2024-02-11,Lemonade,3,998.52,3.0,9315.91,2780.0,3.0,0.0
2024-02-11,Lotion,7,2971.4900000000002,4.0,23910.52,8718.0,7.0,4.0
2024-02-11,Mango Drink,7,2235.12,5.0,25246.590000000004,4731.0,0.0,4.0
2024-02-11,Mangoes,3,2776.95,5.0,9946.82,1687.0,0.0,0.0
2024-02-11,Onions,6,5436.54,4.0,8815.74,897.0,0.0,0.0
2024-02-11,Orange Juice,3,1580.4899999999998,2.6666666666666665,14824.83,2636.0,0.0,4.0
2024-02-11,Pet Treats,5,1299.27,4.333333333333333,19744.02,3997.0,8.0,0.0
2024-02-11,Popcorn,4,1021.4,4.0,15245.480000000001,2487.0,0.0,0.0
2024-02-11,Potatoes,6,1289.6999999999998,3.5,14471.050000000001,1109.0,0.0,0.0
2024-02-11,Pulses,5,1452.13,4.0,13112.23,3091.0,0.0,0.0
2024-02-11,Rice,1,71.6,4.0,9946.82,1687.0,0.0,2.0
2024-02-11,Salt,3,1868.43,3.0,2477.25,329.0,0.0,2.0
2024-02-11,Soap,5,2240.8,2.0,16648.79,3117.0,6.0,2.0
2024-02-11,Sugar,4,2676.71,2.5,7325.63,1402.0,0.0,0.0
2024-02-11,Toilet Cleaner,13,5170.9400000000005,3.4,24789.46,6929.0,0.0,4.0
2024-02-11,Vitamins,4,3135.48,4.0,14822.66,3546.0,0.0,0.0
2024-02-11,Wheat Flour,11,4320.76,4.333333333333333,24144.73,3064.0,6.0,2.0
2024-02-18,Baby Food,2,1829.76,3.0,10237.04,2065.0,3.0,0.0
2024-02-18,Baby Wipes,3,343.56,4.0,5459.13,1135.0,0.0,0.0
2024-02-18,Bread,4,2968.55,4.333333333333333,27834.31,5162.0,3.0,2.0
2024-02-18,Butter,3,2877.03,1.0,2673.11,152.0,0.0,0.0
2024-02-18,Chips,1,296.94,4.0,6089.299999999999,522.0,0.0,0.0
2024-02-18,Chocolates,3,2238.09,4.0,4508.09,523.0,0.0,0.0
2024-02-18,Cookies,2,475.24,3.0,5749.0599999999995,411.0,0.0,0.0
2024-02-18,Cough Syrup,4,2006.1399999999999,2.0,4317.74,543.0,4.0,2.0
2024-02-18,Detergent,3,101.28,1.0,5755.13,535.0,0.0,0.0
2024-02-18,Diapers,2,1654.88,5.0,2673.11,152.0,3.0,0.0
2024-02-18,Dish Soap,3,1317.72,4.0,6089.299999999999,522.0,0.0,0.0
2024-02-18,Dog Food,3,1474.17,3.0,4508.09,523.0,0.0,0.0
2024-02-18,Eggs,1,545.49,4.0,5005.34,524.0,3.0,0.0
2024-02-18,Frozen Biryani,3,1487.35,3.0,7207.780000000001,1337.0,3.0,0.0
2024-02-18,Frozen Pizza,3,160.47,1.0,6089.299999999999,522.0,4.0,2.0
2024-02-18,Frozen Vegetables,4,2986.59,3.0,5459.13,1135.0,3.0,2.0
2024-02-18,Ice Cream,1,616.45,1.0,2699.69,814.0,0.0,0.0
2024-02-18,Iced Tea,1,726.41,3.0,5005.34,524.0,0.0,0.0
2024-02-18,Lemonade,2,665.68,4.0,1644.63,391.0,0.0,0.0
2024-02-18,Lotion,4,1623.97,4.0,19797.75,3374.0,0.0,0.0
2024-02-18,Milk,2,1197.66,4.0,0.0,0.0,0.0,0.0
2024-02-18,Nuts,2,535.22,3.0,13522.09,1945.0,0.0,0.0
2024-02-18,Onions,2,350.35,4.0,11671.800000000001,1430.0,0.0,0.0
2024-02-18,Orange Juice,1,657.8,3.0,5749.0599999999995,411.0,0.0,2.0
2024-02-18,Pain Reliever,1,582.87,4.0,11183.88,2724.0,0.0,0.0
2024-02-18,Pet Treats,7,4119.05,2.5,20755.12,5116.0,0.0,0.0
2024-02-18,Popcorn,2,634.1,4.0,5459.13,1135.0,0.0,0.0
2024-02-18,Pulses,3,1247.25,5.0,4508.09,523.0,0.0,0.0
2024-02-18,Salt,2,1224.08,5.0,2699.69,814.0,0.0,0.0
2024-02-18,Soap,2,896.32,3.0,7163.710000000001,907.0,0.0,0.0
2024-02-18,Sugar,2,1172.97,3.5,18347.59,3631.0,0.0,2.0
2024-02-18,Toilet Cleaner,11,8386.27,3.6,40049.399999999994,8824.0,0.0,4.0
2024-02-18,Toothpaste,3,1388.51,3.5,9719.259999999998,996.0,3.0,0.0
2024-02-18,Vitamins,1,942.37,4.0,0.0,0.0,3.0,0.0
2024-02-18,Wheat Flour,3,1234.25,2.5,12218.75,1463.0,3.0,0.0
2024-02-25,Baby Wipes,6,5565.85,3.0,27864.69,8118.0,0.0,0.0
2024-02-25,Biscuits,3,2478.63,3.0,3133.68,691.0,0.0,0.0
2024-02-25,Bread,4,2226.18,3.0,14049.52,3223.0,3.0,2.0
2024-02-25,Butter,1,552.2,4.0,6839.25,2541.0,0.0,0.0
2024-02-25,Carrots,5,3656.75,2.3333333333333335,17589.93,2888.0,9.0,4.0
2024-02-25,Cat Food,3,2446.51,3.0,8552.93,885.0,4.0,0.0
2024-02-25,Cheese,2,1157.7,4.0,3241.8,1368.0,0.0,0.0
2024-02-25,Chips,3,288.99,4.0,7021.74,743.0,4.0,0.0
2024-02-25,Cola,3,1516.1399999999999,4.0,12893.08,1490.0,0.0,2.0
2024-02-25,Cough Syrup,2,522.06,5.0,9804.130000000001,632.0,0.0,0.0
2024-02-25,Diapers,2,642.66,2.0,14449.5,2876.0,0.0,0.0
2024-02-25,Frozen Biryani,1,317.8,2.0,14672.2,1566.0,0.0,0.0
2024-02-25,Frozen Pizza,3,921.69,4.0,7349.32,1622.0,0.0,0.0
