주간_시작일,상품명,target_audience,수량,금액,평점,배송소요시간,카테고리,브랜드,spend,clicks,impressions,conversions,roas
2024-05-20,Baby Wipes,Premium,3,2589.54,5.0,28.0,Baby Care,Dora-Pillai,68183.27,12961,145810,1275,2.8070833333333334
2024-05-27,Baby Wipes,New Users,2,1109.4299999999998,4.0,14.5,Baby Care,Talwar and Sons,48942.94,8860,105039,1218,2.8389473684210524
2024-06-03,Baby Wipes,All,4,770.28,3.5,26.5,Baby Care,Narula Group,51426.05,8066,58399,688,2.8973333333333335
2024-06-03,Baby Wipes,Inactive,1,169.88,4.0,32.0,Baby Care,Morar-Mistry,64498.57,9673,116289,1013,2.4405
2024-06-10,Baby Wipes,All,1,863.18,5.0,13.0,Baby Care,Dora-Pillai,61525.72,13487,115742,1190,2.4956521739130433
2024-06-10,Baby Wipes,Inactive,3,2823.57,3.0,20.0,Baby Care,Ranganathan-Peri,44072.76,7150,80528,787,2.670714285714286
2024-06-10,Baby Wipes,New Users,3,1280.16,4.0,17.0,Baby Care,Narula Group,52904.81,9000,102343,859,2.7894117647058825
2024-06-10,Baby Wipes,Premium,3,976.78,1.5,21.5,Baby Care,Loyal Inc,22534.43,4202,59440,313,2.628888888888889
2024-06-17,Baby Wipes,All,3,343.56,3.0,10.0,Baby Care,Lall LLC,41747.9,6255,75385,692,2.6700000000000004
2024-06-17,Baby Wipes,New Users,2,701.75,4.5,22.5,Baby Care,Narula Group,42560.979999999996,7675,98536,669,2.7271428571428573
2024-06-17,Baby Wipes,Premium,3,2823.57,4.0,19.0,Baby Care,Ranganathan-Peri,48445.21,9460,91713,656,2.45625
2024-06-24,Baby Wipes,New Users,3,1280.16,4.0,19.0,Baby Care,Narula Group,45203.41,9838,79237,837,2.743333333333333
2024-07-01,Baby Wipes,Inactive,1,169.88,1.0,11.0,Baby Care,Morar-Mistry,72056.73,10317,110819,1108,2.58
2024-07-01,Baby Wipes,New Users,1,169.88,5.0,30.0,Baby Care,Morar-Mistry,37148.18,6483,71605,823,3.2775
2024-07-08,Baby Wipes,All,1,941.19,5.0,18.0,Baby Care,Ranganathan-Peri,47402.85,7660,93998,842,2.634375
2024-07-08,Baby Wipes,Inactive,2,229.04,5.0,19.0,Baby Care,Lall LLC,62355.590000000004,11184,107957,952,2.703157894736842
2024-07-15,Baby Wipes,Inactive,2,229.04,1.0,8.0,Baby Care,Lall LLC,45646.76,9136,93822,807,2.7246666666666663
2024-07-29,Baby Wipes,All,3,2589.54,4.0,14.0,Baby Care,Dora-Pillai,31118.879999999997,6446,61768,752,2.8975000000000004
2024-08-12,Baby Wipes,All,4,3245.37,3.5,18.0,Baby Care,Narula Group,40872.05,7066,64300,656,2.902307692307692
2024-08-12,Baby Wipes,New Users,3,822.75,4.0,41.0,Baby Care,Balakrishnan Ltd,42068.48,9251,86974,730,3.0493333333333337
2024-08-19,Baby Wipes,All,6,2933.1,3.5,12.5,Baby Care,Dora-Pillai,42931.78,7630,83765,1040,2.683333333333333
2024-08-19,Baby Wipes,New Users,1,114.52,4.0,13.0,Baby Care,Lall LLC,45246.73,7639,100450,825,2.626875
2024-08-26,Baby Wipes,All,2,549.28,2.5,21.5,Baby Care,Loyal Inc,57594.12,9927,100607,1246,3.0136842105263155
2024-09-02,Baby Wipes,All,1,275.03,2.0,29.0,Baby Care,Loyal Inc,73648.81,12932,129557,1434,2.8152173913043477
2024-09-02,Baby Wipes,Inactive,1,274.25,3.0,9.0,Baby Care,Balakrishnan Ltd,33369.62,4976,55677,663,2.6954545454545453
2024-09-02,Baby Wipes,Premium,2,229.04,4.0,16.0,Baby Care,Lall LLC,48772.36,8178,86140,782,2.684705882352941
2024-09-09,Baby Wipes,New Users,1,939.55,3.0,26.0,Baby Care,Talwar and Sons,49142.55,9629,117667,918,2.8744444444444444
2024-09-09,Baby Wipes,Premium,3,2823.57,4.0,9.0,Baby Care,Ranganathan-Peri,43990.4,6663,73849,666,2.8057142857142856
2024-09-16,Baby Wipes,Inactive,3,2589.54,5.0,24.0,Baby Care,Dora-Pillai,30729.329999999998,6748,48770,528,2.5654545454545454
2024-09-16,Baby Wipes,New Users,1,169.88,3.0,17.0,Baby Care,Morar-Mistry,61225.21,9322,98678,798,2.791578947368421
2024-09-23,Baby Wipes,All,1,426.72,4.0,34.0,Baby Care,Narula Group,47070.4,9221,83464,954,2.551875
2024-09-23,Baby Wipes,Inactive,2,1726.36,4.0,27.0,Baby Care,Dora-Pillai,48481.94,9216,77302,763,2.8266666666666667
2024-09-30,Baby Wipes,All,1,275.03,5.0,24.0,Baby Care,Loyal Inc,45540.23,9842,86000,785,2.715625
2024-09-30,Baby Wipes,Inactive,2,229.04,3.0,20.0,Baby Care,Lall LLC,40365.08,8159,67288,781,2.8200000000000003
2024-09-30,Baby Wipes,Premium,3,766.48,4.5,13.0,Baby Care,Narula Group,38653.62,7299,53808,715,2.495
2024-10-07,Baby Wipes,Inactive,1,274.25,3.0,20.0,Baby Care,Balakrishnan Ltd,33218.9,5059,64611,556,2.5300000000000002
2024-10-07,Baby Wipes,Premium,3,2823.57,2.0,9.0,Baby Care,Ranganathan-Peri,61111.5,8919,102961,1088,2.5545
2024-10-14,Baby Wipes,Premium,4,3529.09,1.0,12.0,Baby Care,Dora-Pillai,46563.91,10065,84660,753,2.6262499999999998
2024-10-21,Baby Wipes,All,1,169.88,3.0,18.0,Baby Care,Morar-Mistry,42054.95,7499,64990,710,2.8969230769230765
2024-10-21,Baby Wipes,Inactive,2,550.06,2.0,16.0,Baby Care,Loyal Inc,67717.91,11409,146839,1048,2.720833333333333
2024-10-21,Baby Wipes,New Users,2,550.06,5.0,29.0,Baby Care,Loyal Inc,34218.229999999996,6987,68838,605,2.699090909090909
2024-10-28,Baby Wipes,New Users,1,426.72,4.0,6.0,Baby Care,Narula Group,55309.729999999996,11702,87032,986,2.9066666666666667
2023-04-03,Bananas,Premium,3,2186.19,3.0,38.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",45935.7,9014,108996,961,2.818125
2023-04-17,Bananas,New Users,3,1597.71,3.0,28.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",35359.79,5455,64341,577,2.518181818181818
2023-04-24,Bananas,Inactive,3,2186.19,3.0,12.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",44161.76,8579,75686,663,2.818
2023-05-15,Bananas,New Users,1,728.73,3.0,21.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",46403.020000000004,8224,107575,943,2.8294117647058825
2023-05-15,Bananas,Premium,3,2186.19,4.0,25.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",41141.54,8323,78769,783,2.9407692307692312
2023-05-22,Bananas,New Users,2,435.0,4.0,16.0,Fruits & Vegetables,Yogi Group,45888.2,7480,74625,659,2.7521428571428572
2023-05-29,Bananas,All,2,1457.46,2.0,8.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",47734.03,6686,64987,859,2.245714285714286
2023-06-05,Bananas,All,2,1065.14,1.0,14.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",24321.56,4239,52818,470,2.7344444444444442
2023-06-19,Bananas,Inactive,1,728.73,1.0,20.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",70140.31,12667,130885,1290,2.590869565217391
2023-07-03,Bananas,New Users,1,532.57,3.0,18.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",63605.99,13273,138032,1219,2.3195652173913044
2023-07-24,Bananas,New Users,2,435.0,1.0,15.0,Fruits & Vegetables,Yogi Group,46816.99,8898,93477,939,2.7025
2023-08-14,Bananas,Premium,1,728.73,4.0,19.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",31054.84,7578,47772,630,2.4945454545454546
2023-08-21,Bananas,New Users,1,728.73,4.0,22.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",29310.280000000002,6518,57574,614,3.03
2023-08-28,Bananas,Inactive,3,2186.19,1.0,31.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",54430.81,7475,47820,833,2.68
2023-08-28,Bananas,Premium,1,532.57,3.0,20.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",38204.25,6683,77855,640,2.7357142857142853
2023-09-04,Bananas,New Users,2,1457.46,4.0,19.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",37961.32,7021,51294,611,2.64
2023-09-25,Bananas,New Users,3,652.5,4.0,16.0,Fruits & Vegetables,Yogi Group,42890.94,6148,78650,738,2.829230769230769
2023-10-09,Bananas,Inactive,3,1597.71,3.0,17.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",58762.05,8467,88234,1093,2.5349999999999997
2023-10-09,Bananas,Premium,2,1065.14,3.0,7.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",51550.2,9636,73742,906,2.926875
2023-10-30,Bananas,Premium,1,728.73,5.0,11.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",48699.99,8942,102514,834,2.7664705882352942
2023-11-06,Bananas,New Users,2,435.0,4.0,23.0,Fruits & Vegetables,Yogi Group,47853.24,8348,84252,1090,3.238235294117647
2023-12-04,Bananas,All,1,532.57,5.0,26.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",74095.13,12988,120690,1190,2.7934782608695654
2023-12-04,Bananas,Premium,3,2186.19,1.0,15.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",25263.09,7029,53386,418,2.5244444444444443
2023-12-11,Bananas,All,3,1597.71,5.0,15.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",54870.52,8217,90832,969,2.8327777777777774
2023-12-11,Bananas,New Users,1,532.57,3.0,7.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",68191.95,13037,150904,1270,2.78375
2023-12-11,Bananas,Premium,1,728.73,1.0,17.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",44578.24,7656,71431,973,2.814
2023-12-18,Bananas,Premium,2,435.0,4.0,39.0,Fruits & Vegetables,Yogi Group,40266.83,7733,99034,886,2.693125
2024-01-22,Bananas,All,3,1597.71,5.0,16.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",36017.84,6091,53887,719,2.796666666666667
2024-01-29,Bananas,New Users,2,435.0,3.0,22.0,Fruits & Vegetables,Yogi Group,52265.43,12524,114664,1044,2.5005263157894735
2024-01-29,Bananas,Premium,1,532.57,4.0,21.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",54636.56,8867,103201,960,3.0655555555555556
2024-03-04,Bananas,All,2,1065.14,2.0,20.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",43578.61,7724,93229,744,2.972857142857143
2024-05-13,Bananas,Premium,1,217.5,2.0,19.0,Fruits & Vegetables,Yogi Group,42135.32,8737,79719,672,3.0507142857142857
2024-05-27,Bananas,New Users,2,435.0,4.0,30.0,Fruits & Vegetables,Yogi Group,48942.94,8860,105039,1218,2.8389473684210524
2024-06-17,Bananas,New Users,1,217.5,5.0,22.0,Fruits & Vegetables,Yogi Group,42560.979999999996,7675,98536,669,2.7271428571428573
2024-06-24,Bananas,New Users,1,217.5,1.0,17.0,Fruits & Vegetables,Yogi Group,45203.41,9838,79237,837,2.743333333333333
2024-07-08,Bananas,Inactive,4,2130.28,3.5,27.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",62355.590000000004,11184,107957,952,2.703157894736842
2024-07-15,Bananas,All,2,1065.14,5.0,9.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",59181.03,9778,88717,1150,3.0316666666666667
2024-07-22,Bananas,All,2,435.0,1.0,39.0,Fruits & Vegetables,Yogi Group,48766.61,8111,104841,878,3.141875
2024-08-05,Bananas,Inactive,4,1381.23,3.0,23.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",61726.62,10366,114394,937,2.7026315789473685
2024-08-26,Bananas,Inactive,2,1457.46,5.0,19.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",42613.38,7763,87084,906,2.865
2024-09-09,Bananas,All,1,217.5,2.0,12.0,Fruits & Vegetables,Yogi Group,51231.57,9462,101292,1061,2.7070588235294117
2024-09-16,Bananas,Inactive,3,652.5,1.0,12.0,Fruits & Vegetables,Yogi Group,30729.329999999998,6748,48770,528,2.5654545454545454
2024-09-16,Bananas,New Users,1,728.73,5.0,21.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",61225.21,9322,98678,798,2.791578947368421
2023-03-13,Biscuits,All,1,483.05,4.0,9.0,Snacks & Munchies,Yohannan Inc,27332.13,4227,60880,578,2.69
2023-03-13,Biscuits,New Users,2,1652.42,3.0,18.0,Snacks & Munchies,"Kunda, Dave and Sahni",24045.32,5249,52495,436,2.82875
2023-03-20,Biscuits,All,2,1380.16,4.0,9.0,Snacks & Munchies,"Chad, Yohannan and Chopra",46213.98,9103,74750,731,2.9126666666666665
2023-03-27,Biscuits,New Users,4,828.28,3.5,23.5,Snacks & Munchies,"Swaminathan, Mahal and Dara",39971.66,8049,69942,964,3.0021428571428572
2023-04-03,Biscuits,Inactive,3,1449.15,2.0,18.0,Snacks & Munchies,Yohannan Inc,34810.75,7288,73510,673,2.2623076923076924
2023-04-10,Biscuits,All,1,418.48,4.0,23.0,Snacks & Munchies,Nagar LLC,57264.25,10549,103859,1019,2.7889473684210526
2023-04-17,Biscuits,All,3,841.0500000000001,3.0,17.0,Snacks & Munchies,"Andra, Mander and Kari",49074.31,9869,114150,1028,2.7422222222222223
2023-05-01,Biscuits,All,2,970.4300000000001,2.5,13.5,Snacks & Munchies,"Andra, Mander and Kari",65198.43,11180,106428,1254,2.799090909090909
2023-05-08,Biscuits,All,2,1662.86,5.0,31.0,Snacks & Munchies,Jani-Ram,43120.64,8427,84971,717,2.6133333333333337
2023-05-15,Biscuits,New Users,2,966.1,4.0,21.0,Snacks & Munchies,Yohannan Inc,46403.020000000004,8224,107575,943,2.8294117647058825
2023-05-22,Biscuits,Inactive,3,2478.63,5.0,28.0,Snacks & Munchies,"Kunda, Dave and Sahni",41940.92,7036,63237,780,2.6392307692307693
2023-05-22,Biscuits,New Users,3,2070.24,4.0,45.0,Snacks & Munchies,"Chad, Yohannan and Chopra",45888.2,7480,74625,659,2.7521428571428572
2023-05-29,Biscuits,New Users,2,966.1,1.0,17.0,Snacks & Munchies,Yohannan Inc,48001.06,8699,81104,911,2.968125
2023-06-05,Biscuits,All,1,831.43,2.0,21.0,Snacks & Munchies,Jani-Ram,24321.56,4239,52818,470,2.7344444444444442
2023-06-05,Biscuits,Inactive,1,483.05,3.0,13.0,Snacks & Munchies,Yohannan Inc,48968.97,9677,102613,972,2.88
2023-06-12,Biscuits,Inactive,3,841.0500000000001,3.0,28.0,Snacks & Munchies,"Andra, Mander and Kari",35757.04,8441,73213,833,2.9614285714285713
2023-06-19,Biscuits,Premium,2,966.1,1.0,9.0,Snacks & Munchies,Yohannan Inc,39884.53,6358,88402,929,2.857142857142857
2023-06-26,Biscuits,New Users,3,409.8,3.0,21.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",47873.51,10316,96487,732,2.69375
2023-06-26,Biscuits,Premium,2,1652.42,1.0,23.0,Snacks & Munchies,"Kunda, Dave and Sahni",49277.21,10019,105087,942,2.868235294117647
2023-07-03,Biscuits,All,1,136.6,4.0,14.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",37956.409999999996,8498,78114,796,2.666153846153846
2023-07-03,Biscuits,Inactive,3,553.55,4.5,24.0,Snacks & Munchies,"Andra, Mander and Kari",43269.45,5844,54507,661,2.9933333333333336
2023-07-03,Biscuits,New Users,2,966.1,4.0,31.0,Snacks & Munchies,Yohannan Inc,63605.99,13273,138032,1219,2.3195652173913044
2023-07-03,Biscuits,Premium,3,1384.58,4.0,15.0,Snacks & Munchies,Nagar LLC,42389.51,7869,85360,847,2.7786666666666666
2023-07-10,Biscuits,All,2,273.2,4.0,16.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",54765.65,7680,86867,987,2.74
2023-07-10,Biscuits,New Users,2,273.2,2.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",42985.99,7308,84546,869,2.7592857142857143
2023-07-17,Biscuits,All,2,273.2,4.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",35819.770000000004,7441,76967,759,2.773846153846154
2023-07-17,Biscuits,Inactive,5,4157.15,4.0,23.5,Snacks & Munchies,Jani-Ram,53340.71,11576,101180,807,2.7725
2023-07-31,Biscuits,All,1,831.43,5.0,5.0,Snacks & Munchies,Jani-Ram,36304.24,6213,64302,771,2.732727272727273
2023-08-07,Biscuits,All,1,831.43,5.0,15.0,Snacks & Munchies,Jani-Ram,37545.88,6993,87504,725,2.77
2023-08-14,Biscuits,All,3,409.8,5.0,16.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",62072.81,13155,129989,1261,3.051304347826087
2023-08-14,Biscuits,New Users,5,3054.99,3.5,31.0,Snacks & Munchies,Jani-Ram,45510.28,5878,85459,823,2.7542857142857144
2023-08-21,Biscuits,Inactive,2,1652.42,5.0,23.0,Snacks & Munchies,"Kunda, Dave and Sahni",55256.8,10778,133351,1051,2.721818181818182
2023-09-04,Biscuits,All,1,483.05,5.0,21.0,Snacks & Munchies,Yohannan Inc,41361.89,8611,90427,695,2.467142857142857
2023-09-04,Biscuits,Inactive,4,1932.2,5.0,16.0,Snacks & Munchies,Yohannan Inc,73121.94,13862,135099,1640,2.486666666666667
2023-09-04,Biscuits,Premium,1,280.35,5.0,30.0,Snacks & Munchies,"Andra, Mander and Kari",44147.53,7998,76957,694,3.040714285714286
2023-09-11,Biscuits,All,3,2070.24,4.0,6.0,Snacks & Munchies,"Chad, Yohannan and Chopra",30036.54,5483,65289,552,3.019090909090909
2023-09-11,Biscuits,Premium,2,1652.42,5.0,15.0,Snacks & Munchies,"Kunda, Dave and Sahni",65410.74,10247,95475,1151,2.3466666666666667
2023-09-18,Biscuits,Inactive,3,2070.24,1.0,9.0,Snacks & Munchies,"Chad, Yohannan and Chopra",34751.3,4847,57901,622,2.4541666666666666
2023-09-25,Biscuits,Inactive,2,1652.42,3.0,27.0,Snacks & Munchies,"Kunda, Dave and Sahni",56978.32,9163,114363,894,2.457777777777778
2023-10-02,Biscuits,Premium,3,2478.63,2.0,17.0,Snacks & Munchies,"Kunda, Dave and Sahni",44962.38,7238,68562,737,2.9
2023-10-09,Biscuits,All,1,418.48,5.0,16.0,Snacks & Munchies,Nagar LLC,39382.64,5060,56303,680,3.1174999999999997
2023-10-09,Biscuits,Premium,2,1380.16,4.0,11.0,Snacks & Munchies,"Chad, Yohannan and Chopra",51550.2,9636,73742,906,2.926875
2023-10-30,Biscuits,All,1,831.43,3.0,14.0,Snacks & Munchies,Jani-Ram,48885.58,8835,76331,664,2.697857142857143
2023-10-30,Biscuits,Inactive,3,2494.29,4.0,16.0,Snacks & Munchies,Jani-Ram,48603.88,8832,80084,705,2.8993333333333333
2023-11-06,Biscuits,Inactive,2,560.7,4.0,13.0,Snacks & Munchies,"Andra, Mander and Kari",45682.46,9224,79717,867,2.5733333333333333
2023-11-20,Biscuits,Inactive,3,409.8,4.0,25.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",39585.86,7905,65483,729,2.5942857142857143
2023-11-20,Biscuits,Premium,5,2907.2,3.5,19.5,Snacks & Munchies,Nagar LLC,40507.58,8257,78148,832,2.866153846153846
2023-11-27,Biscuits,New Users,3,1449.15,5.0,16.0,Snacks & Munchies,Yohannan Inc,35592.63,6646,63169,704,2.838461538461538
2023-12-04,Biscuits,Inactive,1,690.08,1.0,17.0,Snacks & Munchies,"Chad, Yohannan and Chopra",53880.52,9401,102698,1025,2.716111111111111
2023-12-04,Biscuits,Premium,1,831.43,3.0,15.0,Snacks & Munchies,Jani-Ram,25263.09,7029,53386,418,2.5244444444444443
2023-12-11,Biscuits,All,3,841.0500000000001,1.0,21.0,Snacks & Munchies,"Andra, Mander and Kari",54870.52,8217,90832,969,2.8327777777777774
2023-12-11,Biscuits,Inactive,1,418.48,3.0,26.0,Snacks & Munchies,Nagar LLC,20027.67,2380,38212,347,3.028333333333333
2023-12-18,Biscuits,New Users,1,483.05,1.0,31.0,Snacks & Munchies,Yohannan Inc,37421.93,8739,77085,784,2.702142857142857
2023-12-25,Biscuits,New Users,3,2478.63,3.0,18.0,Snacks & Munchies,"Kunda, Dave and Sahni",33957.14,4155,53450,559,2.5645454545454545
2024-01-01,Biscuits,All,7,4824.89,3.3333333333333335,19.333333333333332,Snacks & Munchies,Yohannan Inc,63804.51,9252,118564,1275,2.4690000000000003
2024-01-01,Biscuits,Inactive,3,2478.63,5.0,24.0,Snacks & Munchies,"Kunda, Dave and Sahni",25044.15,3656,47779,456,2.785
2024-01-08,Biscuits,Premium,3,1255.44,2.0,25.0,Snacks & Munchies,Nagar LLC,48236.82,8962,76452,826,2.7866666666666666
2024-01-15,Biscuits,All,5,1528.64,3.5,29.5,Snacks & Munchies,"Swaminathan, Mahal and Dara",39169.83,7784,64391,644,2.738571428571429
2024-01-22,Biscuits,All,3,2478.63,4.0,15.0,Snacks & Munchies,"Kunda, Dave and Sahni",36017.84,6091,53887,719,2.796666666666667
2024-01-29,Biscuits,New Users,2,1662.86,4.0,15.0,Snacks & Munchies,Jani-Ram,52265.43,12524,114664,1044,2.5005263157894735
2024-02-19,Biscuits,Inactive,3,2478.63,3.0,40.0,Snacks & Munchies,"Kunda, Dave and Sahni",27292.18,5402,62095,591,2.775
2024-02-26,Biscuits,Inactive,3,409.8,5.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",65180.04,10819,89375,1008,2.828888888888889
2024-02-26,Biscuits,New Users,4,3184.37,2.5,12.5,Snacks & Munchies,"Chad, Yohannan and Chopra",67288.18,9821,94368,1159,3.043
2024-03-04,Biscuits,All,1,136.6,4.0,11.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",43578.61,7724,93229,744,2.972857142857143
2024-03-04,Biscuits,Premium,3,2494.29,5.0,23.0,Snacks & Munchies,Jani-Ram,59235.97,10393,110300,726,2.897777777777778
2024-04-08,Biscuits,All,3,2494.29,4.0,39.0,Snacks & Munchies,Jani-Ram,39984.67,9077,78757,957,2.767857142857143
2024-04-08,Biscuits,Inactive,3,409.8,4.0,23.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",42754.24,6280,73242,593,2.902307692307692
2024-04-08,Biscuits,Premium,1,280.35,1.0,13.0,Snacks & Munchies,"Andra, Mander and Kari",46345.15,10007,91731,1044,2.896470588235294
2024-04-22,Biscuits,Inactive,3,409.8,4.0,24.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",45856.72,7983,87673,709,2.7028571428571433
2024-04-29,Biscuits,New Users,2,836.96,2.0,21.0,Snacks & Munchies,Nagar LLC,47713.35,8335,91571,727,2.9957142857142856
2024-04-29,Biscuits,Premium,3,2478.63,4.0,16.0,Snacks & Munchies,"Kunda, Dave and Sahni",38096.6,8378,78839,740,2.8623076923076924
2024-05-06,Biscuits,All,1,826.21,3.0,33.0,Snacks & Munchies,"Kunda, Dave and Sahni",39379.14,8075,87199,752,2.7742857142857145
2024-05-20,Biscuits,All,1,690.08,3.0,33.0,Snacks & Munchies,"Chad, Yohannan and Chopra",35856.88,6902,63570,538,2.429
2024-05-20,Biscuits,Inactive,1,280.35,4.0,12.0,Snacks & Munchies,"Andra, Mander and Kari",40423.51,7093,59479,709,2.7758333333333334
2024-05-20,Biscuits,New Users,1,690.08,5.0,13.0,Snacks & Munchies,"Chad, Yohannan and Chopra",52303.49,9885,75426,926,2.8547058823529414
2024-05-27,Biscuits,All,1,418.48,4.0,13.0,Snacks & Munchies,Nagar LLC,50473.36,10173,75535,891,2.605882352941176
2024-05-27,Biscuits,Premium,2,1380.16,4.0,21.0,Snacks & Munchies,"Chad, Yohannan and Chopra",29399.73,5532,59854,581,2.948
2024-06-03,Biscuits,All,1,136.6,4.0,14.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",51426.05,8066,58399,688,2.8973333333333335
2024-06-03,Biscuits,Premium,1,418.48,4.0,12.0,Snacks & Munchies,Nagar LLC,47004.090000000004,9764,78621,750,2.9831250000000002
2024-06-10,Biscuits,All,3,409.8,2.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",61525.72,13487,115742,1190,2.4956521739130433
2024-06-10,Biscuits,New Users,3,1449.15,4.0,26.0,Snacks & Munchies,Yohannan Inc,52904.81,9000,102343,859,2.7894117647058825
2024-06-17,Biscuits,Premium,3,1663.17,3.0,12.0,Snacks & Munchies,Nagar LLC,48445.21,9460,91713,656,2.45625
2024-07-01,Biscuits,All,2,560.7,2.0,21.0,Snacks & Munchies,"Andra, Mander and Kari",58852.15,11818,77202,906,2.663333333333333
2024-07-01,Biscuits,Premium,6,1665.24,2.5,15.5,Snacks & Munchies,"Swaminathan, Mahal and Dara",45191.81,8792,71602,754,2.5915384615384616
2024-07-08,Biscuits,New Users,2,1662.86,3.0,11.0,Snacks & Munchies,Jani-Ram,28136.59,5554,33886,525,2.6055555555555556
2024-07-08,Biscuits,Premium,1,280.35,3.0,12.0,Snacks & Munchies,"Andra, Mander and Kari",56124.15,12405,111009,841,2.685263157894737
2024-07-15,Biscuits,All,2,1380.16,2.0,29.0,Snacks & Munchies,"Chad, Yohannan and Chopra",59181.03,9778,88717,1150,3.0316666666666667
2024-07-15,Biscuits,Premium,1,831.43,1.0,22.0,Snacks & Munchies,Jani-Ram,35875.44,8031,66485,804,2.974285714285714
2024-08-05,Biscuits,All,2,966.1,5.0,25.0,Snacks & Munchies,Yohannan Inc,55491.44,10418,105884,1021,2.6766666666666667
2024-08-05,Biscuits,New Users,2,1380.16,4.0,18.0,Snacks & Munchies,"Chad, Yohannan and Chopra",39713.62,7291,85509,815,2.8857142857142857
2024-08-05,Biscuits,Premium,1,831.43,4.0,38.0,Snacks & Munchies,Jani-Ram,36235.97,6998,66677,691,2.5108333333333333
2024-08-12,Biscuits,Inactive,1,483.05,4.0,6.0,Snacks & Munchies,Yohannan Inc,60186.090000000004,10495,95509,1056,2.843888888888889
2024-08-12,Biscuits,New Users,1,831.43,5.0,30.0,Snacks & Munchies,Jani-Ram,42068.48,9251,86974,730,3.0493333333333337
2024-08-19,Biscuits,Premium,2,966.1,3.0,17.0,Snacks & Munchies,Yohannan Inc,51701.92,10907,82259,1067,2.822777777777778
2024-08-26,Biscuits,New Users,3,409.8,4.0,16.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",43269.18,4843,67564,743,2.4861538461538464
2024-09-02,Biscuits,New Users,1,136.6,5.0,18.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",42795.72,5808,84907,602,2.8225
