주문_ID,고객_ID_주문,주문일자,약속_배송시간,실제_배송시간,배송_소요시간_분,배송상태_주문,상품_ID,단가,상품명,카테고리,브랜드,가격,정가_MRP,마진율_퍼센트,유통기한_일수,거리_km,지연_사유,평점,피드백_내용,피드백_카테고리,피드백_일자
9107314128,79591237,2024-05-20,2024-05-20 16:37:17,2024-05-20 16:36:17,-1.0,On Time,820541,576.22,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,2.2,,2,I had a bad experience.,App Experience,2024-05-20
9855726256,8651281,2023-05-17,2023-05-17 08:05:53,2023-05-17 08:03:53,-2.0,On Time,349294,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,0.96,,4,"Excellent quality, will buy again!",App Experience,2023-05-17
9398719862,14991661,2024-07-19,2024-07-19 09:40:31,2024-07-19 09:44:31,4.0,On Time,615545,448.16,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,0.85,Traffic,1,Customer service was not helpful.,Delivery,2024-07-19
379494532,9650263,2024-07-07,2024-07-07 13:42:33,2024-07-07 13:44:33,2.0,On Time,654297,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,3.39,Traffic,5,Very happy with the service!,Customer Service,2024-07-07
1048784963,58942207,2023-09-07,2023-09-07 13:35:38,2023-09-07 13:30:38,-5.0,On Time,451933,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,2.18,,4,"Nothing to complain about, but nothing exceptional.",Product Quality,2023-09-07
4386246924,69632084,2024-08-27,2024-08-27 10:26:15,2024-08-27 10:52:15,26.0,Significantly Delayed,613942,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,3.44,Traffic,3,Very disappointed with the quality.,Delivery,2024-08-27
2050362692,79991320,2024-10-30,2024-10-30 11:36:04,2024-10-30 11:39:04,3.0,On Time,366066,918.58,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,3.48,Traffic,3,The product met my expectations.,Customer Service,2024-10-30
4142963293,34567918,2024-11-03,2024-11-03 04:04:46,2024-11-03 04:07:46,3.0,On Time,287070,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,1.26,Traffic,4,"Nothing to complain about, but nothing exceptional.",Product Quality,2024-11-03
9753528654,61522288,2024-07-26,2024-07-26 07:35:16,2024-07-26 07:33:16,-2.0,On Time,137909,864.3,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,1.84,,3,The product met my expectations.,Product Quality,2024-07-26
8126970833,14161586,2024-09-14,2024-09-14 20:41:40,2024-09-14 21:07:40,26.0,Significantly Delayed,700048,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,1.13,Traffic,4,"Average experience, could improve.",Delivery,2024-09-14
9747814712,16359370,2023-12-16,2023-12-16 15:52:05,2023-12-16 15:55:05,3.0,On Time,256783,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,1.23,Traffic,5,"Overall good experience, thank you!",Product Quality,2023-12-16
6281619403,77921718,2023-04-09,2023-04-09 19:15:42,2023-04-09 19:10:42,-5.0,On Time,131136,37.8,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,4.51,,5,"Overall good experience, thank you!",Customer Service,2023-04-09
436184281,78614729,2023-11-20,2023-11-20 12:55:18,2023-11-20 13:22:18,27.0,Significantly Delayed,15314,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,0.74,Traffic,2,Taste was not as expected.,App Experience,2023-11-20
9799231260,22077605,2024-03-07,2024-03-07 09:17:56,2024-03-07 09:21:56,4.0,On Time,39154,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",946.86,1262.48,25.0,3,0.9,Traffic,4,"Nothing to complain about, but nothing exceptional.",Customer Service,2024-03-07
4071811527,66023110,2023-07-26,2023-07-26 15:51:48,2023-07-26 16:00:48,9.0,Slightly Delayed,661577,720.95,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,2.39,Traffic,4,Will definitely order again.,Customer Service,2023-07-26
5645359563,87160527,2024-08-08,2024-08-08 23:45:23,2024-08-08 23:40:23,-5.0,On Time,723678,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,4.78,,2,Delivery was late and I was unhappy.,App Experience,2024-08-08
9411813703,62600289,2023-09-25,2023-09-25 23:11:09,2023-09-25 23:16:09,5.0,On Time,557908,942.37,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,0.65,Traffic,3,Items were missing from my order.,Delivery,2023-09-25
4270217473,54580166,2024-02-01,2024-02-01 09:02:55,2024-02-01 09:02:55,0.0,On Time,336847,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,1.23,,4,The product met my expectations.,Customer Service,2024-02-01
279851011,12967305,2023-04-11,2023-04-11 09:58:14,2023-04-11 09:57:14,-1.0,On Time,34186,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,4.34,,3,"Average experience, could improve.",Delivery,2023-04-11
6260524887,57081917,2024-06-01,2024-06-01 07:00:44,2024-06-01 06:56:44,-4.0,On Time,94225,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,3.76,,5,Great prices and fast delivery!,Delivery,2024-06-01
5853998391,94453274,2023-09-08,2023-09-08 02:58:14,2023-09-08 02:55:14,-3.0,On Time,257719,281.73,Eggs,Dairy & Breakfast,Chaudhuri PLC,281.73,352.16,20.0,7,4.67,,3,Very disappointed with the quality.,Delivery,2023-09-08
9931976872,8955057,2024-06-24,2024-06-24 05:32:20,2024-06-24 05:28:20,-4.0,On Time,118820,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,3.03,,2,Delivery was late and I was unhappy.,Delivery,2024-06-24
8432209832,90346920,2024-03-20,2024-03-20 03:42:23,2024-03-20 03:54:23,12.0,Slightly Delayed,336847,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,4.17,Traffic,4,"Delivery was fine, but the product could be better.",Delivery,2024-03-20
6023721507,8791577,2024-04-07,2024-04-07 00:36:29,2024-04-07 00:35:29,-1.0,On Time,327290,862.28,Sugar,Grocery & Staples,Nadkarni Inc,862.28,1014.45,15.0,365,2.05,,4,"Nothing to complain about, but nothing exceptional.",Customer Service,2024-04-07
3042338919,76212152,2023-05-17,2023-05-17 15:05:39,2023-05-17 15:02:39,-3.0,On Time,679284,877.89,Cough Syrup,Pharmacy,Pant LLC,877.89,1097.36,20.0,365,1.33,,3,"It was okay, nothing special.",Delivery,2023-05-17
233646065,16379942,2023-09-19,2023-09-19 22:43:29,2023-09-19 22:48:29,5.0,On Time,803607,949.73,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,4.89,Traffic,4,"Average experience, could improve.",Delivery,2023-09-19
9870610018,94033330,2024-02-08,2024-02-08 05:36:21,2024-02-08 05:35:21,-1.0,On Time,615545,448.16,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,0.86,,2,Customer service was not helpful.,Product Quality,2024-02-08
1398230967,46876240,2024-04-22,2024-04-22 10:13:26,2024-04-22 10:09:26,-4.0,On Time,951463,787.4,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,4.81,,1,The packaging was poor.,App Experience,2024-04-22
8615488922,92209869,2023-11-04,2023-11-04 00:21:14,2023-11-04 00:42:14,21.0,Significantly Delayed,566052,87.3,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,3.94,Traffic,4,Very fresh and well-packaged.,Product Quality,2023-11-04
2748841057,33544355,2023-12-30,2023-12-30 05:19:21,2023-12-30 05:43:21,24.0,Significantly Delayed,552496,508.0,Dish Soap,Household Care,Dhar PLC,508.0,677.33,25.0,365,0.84,Traffic,3,The product met my expectations.,Delivery,2023-12-30
1375867721,4862761,2024-07-15,2024-07-15 17:08:54,2024-07-15 17:05:54,-3.0,On Time,500633,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,4.45,,1,Customer service was not helpful.,Delivery,2024-07-15
8595141097,96511007,2024-03-31,2024-03-31 10:36:16,2024-03-31 10:39:16,3.0,On Time,274207,328.51,Cough Syrup,Pharmacy,"Savant, Batta and Mander",328.51,410.64,20.0,365,4.33,Traffic,4,Will definitely order again.,Product Quality,2024-03-31
4673382071,21784094,2024-01-16,2024-01-16 13:40:12,2024-01-16 13:49:12,9.0,Slightly Delayed,256783,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,4.9,Traffic,3,"Average experience, could improve.",Delivery,2024-01-16
2948696008,51872499,2024-04-10,2024-04-10 10:22:48,2024-04-10 10:19:48,-3.0,On Time,131937,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,2.28,,2,Customer service was not helpful.,Customer Service,2024-04-10
6839692624,64497538,2023-11-19,2023-11-19 02:10:50,2023-11-19 02:35:50,25.0,Significantly Delayed,67197,552.2,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,1.17,Traffic,1,I had a bad experience.,Delivery,2023-11-19
5770951298,75510747,2023-10-02,2023-10-02 18:23:57,2023-10-02 18:21:57,-2.0,On Time,329351,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,0.95,,5,Items were in perfect condition.,Delivery,2023-10-02
5084771819,6344345,2024-08-29,2024-08-29 22:05:24,2024-08-29 22:18:24,13.0,Slightly Delayed,154179,582.87,Pain Reliever,Pharmacy,"Barad, Devi and Andra",582.87,728.59,20.0,365,1.37,Traffic,4,The product met my expectations.,App Experience,2024-08-29
422403644,56548063,2023-05-27,2023-05-27 23:46:14,2023-05-27 23:54:14,8.0,Slightly Delayed,317242,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,0.56,Traffic,2,The packaging was poor.,App Experience,2023-05-27
7176758896,18394558,2023-07-13,2023-07-13 13:00:53,2023-07-13 13:01:53,1.0,On Time,492958,84.2,Lotion,Personal Care,Acharya PLC,84.2,129.54,35.0,365,2.94,Traffic,4,"It was okay, nothing special.",Delivery,2023-07-13
8252905093,42589311,2024-04-21,2024-04-21 23:29:31,2024-04-21 23:30:31,1.0,On Time,647462,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,3.25,Traffic,5,Great prices and fast delivery!,Customer Service,2024-04-21
1488561572,75928073,2024-08-27,2024-08-27 08:32:40,2024-08-27 08:31:40,-1.0,On Time,585299,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,2.51,,4,"Delivery was fine, but the product could be better.",App Experience,2024-08-27
6212984517,72702075,2024-03-16,2024-03-16 22:05:29,2024-03-16 22:03:29,-2.0,On Time,853932,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,1.27,,4,Will definitely order again.,Customer Service,2024-03-16
6309784337,26250082,2024-05-06,2024-05-06 17:53:10,2024-05-06 17:53:10,0.0,On Time,120532,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,4.05,,2,Delivery was late and I was unhappy.,Delivery,2024-05-06
4613890018,53538932,2023-10-24,2023-10-24 13:00:17,2023-10-24 13:00:17,0.0,On Time,490602,549.47,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,3.82,,4,"Nothing to complain about, but nothing exceptional.",Delivery,2023-10-24
3429728472,64017365,2023-03-31,2023-03-31 08:48:30,2023-03-31 08:57:30,9.0,Slightly Delayed,851978,715.72,Vitamins,Pharmacy,Parsa-Bala,715.72,894.65,20.0,365,1.25,Traffic,3,"Delivery was fine, but the product could be better.",Delivery,2023-03-31
267738904,63368244,2023-10-24,2023-10-24 23:24:36,2023-10-24 23:38:36,14.0,Slightly Delayed,606256,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,4.28,Traffic,5,"Overall good experience, thank you!",Product Quality,2023-10-24
3850416839,57081917,2024-07-01,2024-07-01 02:23:28,2024-07-01 02:36:28,13.0,Slightly Delayed,697683,123.74,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",123.74,164.99,25.0,365,1.32,Traffic,4,"Average experience, could improve.",App Experience,2024-07-01
3412702479,86479284,2023-12-24,2023-12-24 07:46:20,2023-12-24 07:51:20,5.0,On Time,444361,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,1.11,Traffic,4,"Overall good experience, thank you!",App Experience,2023-12-24
2016183232,44928499,2023-07-19,2023-07-19 04:35:07,2023-07-19 04:46:07,11.0,Slightly Delayed,14145,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",630.84,841.12,25.0,3,1.63,Traffic,4,"Excellent quality, will buy again!",Customer Service,2023-07-19
3810280204,84361534,2023-10-26,2023-10-26 18:06:28,2023-10-26 18:10:28,4.0,On Time,880510,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,0.75,Traffic,4,"Delivery was fine, but the product could be better.",App Experience,2023-10-26
2416767295,767523,2024-07-05,2024-07-05 03:50:54,2024-07-05 03:59:54,9.0,Slightly Delayed,284460,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,1.13,Traffic,3,The packaging was poor.,Customer Service,2024-07-05
2283439407,46623192,2023-07-14,2023-07-14 02:28:09,2023-07-14 02:32:09,4.0,On Time,376447,724.84,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,0.57,Traffic,2,Delivery was late and I was unhappy.,Delivery,2023-07-14
4328802292,9738801,2023-06-14,2023-06-14 19:57:21,2023-06-14 20:15:21,18.0,Significantly Delayed,378676,881.42,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,3.65,Traffic,4,"Average experience, could improve.",Delivery,2023-06-14
7072715691,74195536,2023-12-25,2023-12-25 19:28:20,2023-12-25 19:29:20,1.0,On Time,863930,242.57,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,3.65,Traffic,4,"Average experience, could improve.",Delivery,2023-12-25
5640741373,90298394,2024-05-10,2024-05-10 06:57:20,2024-05-10 06:57:20,0.0,On Time,89084,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,4.34,,3,I had a bad experience.,Delivery,2024-05-10
6931094066,17159117,2023-11-15,2023-11-15 22:18:17,2023-11-15 22:14:17,-4.0,On Time,461804,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,3.82,,3,"Average experience, could improve.",Product Quality,2023-11-15
3417088709,62629494,2024-05-30,2024-05-30 17:37:44,2024-05-30 17:58:44,21.0,Significantly Delayed,366066,918.58,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,1.29,Traffic,4,Will definitely order again.,Product Quality,2024-05-30
4424404315,9274874,2023-07-16,2023-07-16 07:36:04,2023-07-16 07:40:04,4.0,On Time,313754,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,2.43,Traffic,4,"Overall good experience, thank you!",Product Quality,2023-07-16
2444087306,56250563,2023-07-28,2023-07-28 08:35:29,2023-07-28 08:37:29,2.0,On Time,366066,918.58,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,4.67,Traffic,5,Items were in perfect condition.,Delivery,2023-07-28
486085268,51040116,2023-12-11,2023-12-11 19:51:16,2023-12-11 19:56:16,5.0,On Time,354409,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,0.53,Traffic,5,Items were in perfect condition.,Customer Service,2023-12-11
1731312620,49795571,2023-05-08,2023-05-08 20:42:00,2023-05-08 20:41:00,-1.0,On Time,589812,163.03,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,2.13,,3,"Delivery was fine, but the product could be better.",Customer Service,2023-05-08
6475582506,82529927,2023-09-23,2023-09-23 05:01:27,2023-09-23 05:05:27,4.0,On Time,140489,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,2.09,Traffic,5,Very happy with the service!,Delivery,2023-09-23
1868581378,93198324,2024-03-29,2024-03-29 18:43:14,2024-03-29 18:47:14,4.0,On Time,552883,888.16,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,3.94,Traffic,2,Items were missing from my order.,Product Quality,2024-03-29
8884235937,20298398,2024-08-09,2024-08-09 12:01:55,2024-08-09 12:09:55,8.0,Slightly Delayed,859361,432.39,Shampoo,Personal Care,Mitter Group,432.39,665.22,35.0,365,4.57,Traffic,5,Very fresh and well-packaged.,Product Quality,2024-08-09
4590662628,87200291,2024-01-10,2024-01-10 12:02:31,2024-01-10 12:17:31,15.0,Slightly Delayed,131937,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,2.1,Traffic,3,Not worth the price I paid.,Customer Service,2024-01-10
992302540,32203588,2023-11-26,2023-11-26 21:51:11,2023-11-26 21:54:11,3.0,On Time,993331,102.44,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,3.48,Traffic,2,The packaging was poor.,Delivery,2023-11-26
7169974633,59110513,2024-10-16,2024-10-16 16:22:22,2024-10-16 16:21:22,-1.0,On Time,153019,947.95,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,2.57,,4,"Delivery was fine, but the product could be better.",Delivery,2024-10-16
6703651257,93198324,2024-01-17,2024-01-17 01:43:31,2024-01-17 01:46:31,3.0,On Time,954722,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,2.43,Traffic,2,Delivery was late and I was unhappy.,Delivery,2024-01-17
7180810221,20940403,2023-09-10,2023-09-10 16:58:46,2023-09-10 17:07:46,9.0,Slightly Delayed,659290,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,0.51,Traffic,3,"It was okay, nothing special.",Delivery,2023-09-10
7875587578,60967677,2024-07-15,2024-07-15 08:59:10,2024-07-15 09:09:10,10.0,Slightly Delayed,832348,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,3.53,Traffic,1,Delivery was late and I was unhappy.,Customer Service,2024-07-15
2578671497,76218218,2024-01-25,2024-01-25 00:16:47,2024-01-25 00:21:47,5.0,On Time,118820,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,0.79,Traffic,4,"It was okay, nothing special.",Product Quality,2024-01-25
6284350691,57207678,2024-06-20,2024-06-20 01:13:52,2024-06-20 01:13:52,0.0,On Time,112390,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,4.5,,4,"Overall good experience, thank you!",Product Quality,2024-06-20
5383261788,34588087,2023-10-18,2023-10-18 21:34:10,2023-10-18 21:30:10,-4.0,On Time,557908,942.37,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,2.11,,4,"Delivery was fine, but the product could be better.",Product Quality,2023-10-18
6590867973,56441247,2023-11-20,2023-11-20 08:55:18,2023-11-20 08:54:18,-1.0,On Time,712307,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,0.73,,5,Items were in perfect condition.,Product Quality,2023-11-20
8787105023,81822935,2024-05-07,2024-05-07 23:09:29,2024-05-07 23:12:29,3.0,On Time,398340,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",651.93,1086.55,40.0,180,3.68,Traffic,4,"Excellent quality, will buy again!",Delivery,2024-05-07
1402916311,14275043,2024-04-23,2024-04-23 13:05:28,2024-04-23 13:09:28,4.0,On Time,516376,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,2.72,Traffic,5,Good selection of products.,Customer Service,2024-04-23
9715205272,52409516,2024-10-21,2024-10-21 22:09:22,2024-10-21 22:11:22,2.0,On Time,440875,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,4.93,Traffic,2,Items were missing from my order.,Product Quality,2024-10-21
3946852375,96253172,2024-07-04,2024-07-04 12:45:55,2024-07-04 12:45:55,0.0,On Time,894539,445.48,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,4.04,,3,Customer service was not helpful.,Product Quality,2024-07-04
3367039425,86050297,2024-03-10,2024-03-10 03:58:29,2024-03-10 04:00:29,2.0,On Time,385113,816.38,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,1.38,Traffic,3,"It was okay, nothing special.",App Experience,2024-03-10
687711388,52757321,2024-02-02,2024-02-02 10:28:42,2024-02-02 10:40:42,12.0,Slightly Delayed,542300,255.35,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,1.67,Traffic,5,Great prices and fast delivery!,App Experience,2024-02-02
647012431,34281470,2024-06-16,2024-06-16 13:27:54,2024-06-16 13:45:54,18.0,Significantly Delayed,18035,968.94,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,0.92,Traffic,2,Not worth the price I paid.,Customer Service,2024-06-16
7143278295,50557979,2024-02-13,2024-02-13 15:39:08,2024-02-13 15:35:08,-4.0,On Time,647462,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,1.65,,5,Great prices and fast delivery!,Product Quality,2024-02-13
9736844695,31978160,2024-04-09,2024-04-09 20:18:46,2024-04-09 20:13:46,-5.0,On Time,564692,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,1.4,,5,Will definitely order again.,Delivery,2024-04-09
5933289680,5751638,2023-12-07,2023-12-07 04:49:24,2023-12-07 05:09:24,20.0,Significantly Delayed,747801,277.76,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,2.24,Traffic,3,Not worth the price I paid.,Product Quality,2023-12-07
9494303116,98858383,2024-07-21,2024-07-21 11:04:40,2024-07-21 11:09:40,5.0,On Time,336847,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,3.87,Traffic,4,Will definitely order again.,Product Quality,2024-07-21
9337878102,9987182,2023-05-16,2023-05-16 04:09:12,2023-05-16 04:05:12,-4.0,On Time,654623,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,0.63,,3,"Average experience, could improve.",Delivery,2023-05-16
