주간_시작일,지역,상품명,주간_상품_판매량,주간_평균_최고기온,주간_평균_최저기온,주간_평균_일교차,주간_평균_강수량,주간_폭염_일수,주간_폭우_일수
2023-04-18,Guntur,Bananas,3,35.0,21.9,13.1,0.0,0.0,0.0
2023-04-18,Guntur,Cereal,3,33.0,23.6,9.4,4.2,0.0,0.0
2023-04-18,Guwahati,Potatoes,2,31.1,19.4,11.700000000000005,0.0,0.0,0.0
2023-04-18,Kanpur,Bread,1,35.3,25.1,10.199999999999996,0.0,0.0,0.0
2023-04-18,Kulti,Curd,2,33.6,24.9,8.700000000000003,2.6,0.0,0.0
2023-04-18,Nadiad,Dog Food,2,40.4,26.6,13.799999999999995,0.0,1.0,0.0
2023-04-18,Naihati,Cat Food,3,33.6,24.9,8.700000000000003,2.6,0.0,0.0
2023-04-18,Nandyal,Sugar,1,35.1,22.6,12.5,0.0,0.0,0.0
2023-04-18,Narasaraopet,Onions,2,38.0,22.9,15.1,0.0,1.0,0.0
2023-04-18,Orai,Pet Treats,2,35.3,25.1,10.199999999999996,0.0,0.0,0.0
2023-04-18,Patiala,Vitamins,1,31.7,17.6,14.099999999999998,0.0,0.0,0.0
2023-04-18,Pimpri-Chinchwad,Biscuits,3,37.2,26.2,11.000000000000004,0.0,0.0,0.0
2023-04-18,Pondicherry,Detergent,2,34.7,23.3,11.400000000000002,0.0,0.0,0.0
2023-04-18,Shivpuri,Baby Wipes,3,35.5,23.0,12.5,0.0,0.0,0.0
2023-04-18,Sirsa,Orange Juice,1,30.5,18.0,12.5,0.0,0.0,0.0
2023-04-18,Srikakulam,Pulses,1,38.0,22.9,15.1,0.0,1.0,0.0
2023-04-18,Tadepalligudem,Cat Food,1,35.1,22.6,12.5,0.0,0.0,0.0
2023-04-18,Tadipatri,Baby Wipes,2,35.1,22.6,12.5,0.0,0.0,0.0
2023-04-18,Tiruvottiyur,Bread,1,32.6,28.2,4.400000000000002,0.9,0.0,0.0
2023-04-18,Vadodara,Toothpaste,3,40.2,27.6,12.6,0.0,1.0,0.0
2023-04-18,Visakhapatnam,Rice,1,35.0,23.1,11.9,1.6,0.0,0.0
2023-04-18,Warangal,Toilet Cleaner,3,35.0,21.9,13.1,0.0,0.0,0.0
2023-04-25,Adoni,Cough Syrup,1,33.8,23.9,9.9,16.2,0.0,0.0
2023-04-25,Agartala,Cat Food,3,30.4,21.1,9.299999999999995,1.4,0.0,0.0
2023-04-25,Aligarh,Cola,1,36.0,22.6,13.4,0.0,0.0,0.0
2023-04-25,Ambattur,Orange Juice,2,32.1,27.8,4.300000000000001,0.9,0.0,0.0
2023-04-25,Ballia,Frozen Biryani,2,32.8,18.1,14.699999999999996,0.0,0.0,0.0
2023-04-25,Begusarai,Mangoes,2,33.3,23.0,10.299999999999995,2.2,0.0,0.0
2023-04-25,Burhanpur,Cheese,3,27.8,19.7,8.100000000000001,3.7,0.0,0.0
2023-04-25,Burhanpur,Salt,1,29.0,18.2,10.8,0.5,0.0,0.0
2023-04-25,Chandigarh,Bananas,3,33.2,20.5,12.700000000000005,0.0,0.0,0.0
2023-04-25,Dhanbad,Bread,1,31.8,19.5,12.3,0.0,0.0,0.0
2023-04-25,Dhanbad,Pet Treats,2,30.0,17.5,12.5,2.0,0.0,0.0
2023-04-25,Gandhidham,Popcorn,1,38.3,26.6,11.699999999999996,0.0,1.0,0.0
2023-04-25,Gopalpur,Pulses,2,36.0,24.4,11.6,1.2,0.0,0.0
2023-04-25,Gudivada,Nuts,1,32.2,21.5,10.700000000000005,2.5,0.0,0.0
2023-04-25,Gulbarga,Orange Juice,3,32.1,22.0,10.1,2.1,0.0,0.0
2023-04-25,Jamnagar,Cola,3,39.7,26.8,12.900000000000002,0.0,1.0,0.0
2023-04-25,Jodhpur,Mango Drink,2,28.5,18.2,10.3,13.8,0.0,0.0
2023-04-25,Kadapa,Cough Syrup,2,31.1,22.0,9.1,0.5,0.0,0.0
2023-04-25,Kanpur,Cola,3,27.3,20.3,7.0,5.3,0.0,0.0
2023-04-25,Karawal Nagar,Mangoes,1,27.8,19.8,8.0,5.4,0.0,0.0
2023-04-25,Kharagpur,Tomatoes,3,34.7,24.1,10.6,11.9,0.0,0.0
2023-04-25,Kochi,Baby Wipes,1,30.5,25.2,5.300000000000001,11.6,0.0,0.0
2023-04-25,Kozhikode,Cough Syrup,2,29.4,24.1,5.299999999999997,26.6,0.0,0.0
2023-04-25,Loni,Iced Tea,4,35.5,22.8,12.7,0.0,0.0,0.0
2023-04-25,Madanapalle,Eggs,2,33.8,23.9,9.9,16.2,0.0,0.0
2023-04-25,Madurai,Lotion,1,32.1,27.8,4.300000000000001,0.9,0.0,0.0
2023-04-25,Maheshtala,Baby Wipes,1,32.3,22.7,9.599999999999998,0.5,0.0,0.0
2023-04-25,Nagercoil,Soap,1,32.2,25.0,7.200000000000003,5.5,0.0,0.0
2023-04-25,Nagpur,Carrots,1,31.9,25.5,6.399999999999999,0.0,0.0,0.0
2023-04-25,Naihati,Cheese,3,32.3,22.7,9.599999999999998,0.5,0.0,0.0
2023-04-25,Nanded,Tomatoes,1,31.5,24.4,7.100000000000001,0.5,0.0,0.0
2023-04-25,Navi Mumbai,Carrots,3,31.4,25.9,5.5,0.0,0.0,0.0
2023-04-25,Nizamabad,Vitamins,2,31.1,22.0,9.1,0.5,0.0,0.0
2023-04-25,Ozhukarai,Lotion,2,33.3,21.8,11.499999999999996,0.6,0.0,0.0
2023-04-25,Pali,Soap,3,35.0,21.4,13.6,0.0,0.0,0.0
2023-04-25,Panihati,Popcorn,1,33.7,24.9,8.800000000000004,2.4,0.0,0.0
2023-04-25,Phusro,Lemonade,3,31.5,20.6,10.9,0.0,0.0,0.0
2023-04-25,Rajkot,Shampoo,3,32.6,20.2,12.400000000000002,16.1,0.0,0.0
2023-04-25,Ratlam,Dog Food,1,27.8,19.7,8.100000000000001,3.7,0.0,0.0
2023-04-25,Rourkela,Baby Wipes,1,31.8,23.5,8.3,8.9,0.0,0.0
2023-04-25,Sangli-Miraj & Kupwad,Frozen Pizza,3,,,,,0.0,0.0
2023-04-25,Serampore,Frozen Pizza,1,33.5,24.4,9.1,0.3,0.0,0.0
2023-04-25,Silchar,Sugar,2,32.8,19.6,13.199999999999996,4.9,0.0,0.0
2023-04-25,Sonipat,Wheat Flour,1,29.6,19.5,10.1,1.4,0.0,0.0
2023-04-25,South Dumdum,Ice Cream,3,34.7,24.1,10.6,11.9,0.0,0.0
2023-04-25,Tadepalligudem,Pet Treats,3,33.8,23.9,9.9,16.2,0.0,0.0
2023-04-25,Thiruvananthapuram,Cookies,2,29.7,24.6,5.099999999999998,16.9,0.0,0.0
2023-04-25,Unnao,Mango Drink,2,36.0,22.6,13.4,0.0,0.0,0.0
2023-04-25,Vadodara,Toothpaste,3,32.6,20.2,12.400000000000002,16.1,0.0,0.0
2023-04-25,Varanasi,Toilet Cleaner,1,27.3,20.3,7.0,5.3,0.0,0.0
2023-04-25,Vellore,Baby Food,1,32.1,27.8,4.300000000000001,0.9,0.0,0.0
2023-05-02,Agartala,Baby Food,3,29.6,18.7,10.900000000000002,0.0,0.0,0.0
2023-05-02,Ahmedabad,Frozen Vegetables,2,40.2,28.0,12.200000000000005,0.0,1.0,0.0
2023-05-02,Aligarh,Frozen Biryani,3,29.4,20.4,9.0,0.1,0.0,0.0
2023-05-02,Aligarh,Spinach,3,29.5,21.4,8.100000000000001,7.5,0.0,0.0
2023-05-02,Allahabad,Eggs,2,36.8,23.1,13.699999999999996,0.0,0.0,0.0
2023-05-02,Ambala,Rice,1,31.1,20.3,10.8,0.4,0.0,0.0
2023-05-02,Anantapur,Lemonade,2,30.1,22.3,7.800000000000001,7.0,0.0,0.0
2023-05-02,Arrah,Butter,4,34.5,23.05,11.45,0.0,0.0,0.0
2023-05-02,Arrah,Carrots,1,37.8,24.7,13.099999999999998,0.0,0.0,0.0
2023-05-02,Asansol,Bread,1,34.8,26.0,8.799999999999997,0.2,0.0,0.0
2023-05-02,Bangalore,Lotion,3,27.0,19.8,7.199999999999999,5.2,0.0,0.0
2023-05-02,Bellary,Lotion,1,27.7,20.0,7.699999999999999,0.7,0.0,0.0
2023-05-02,Bellary,Milk,2,27.7,20.0,7.699999999999999,0.7,0.0,0.0
2023-05-02,Bharatpur,Pulses,1,38.5,24.5,14.0,0.0,1.0,0.0
2023-05-02,Bongaigaon,Curd,1,32.4,21.2,11.2,0.3,0.0,0.0
2023-05-02,Bulandshahr,Pain Reliever,1,35.9,22.0,13.9,0.0,0.0,0.0
2023-05-02,Chittoor,Baby Food,3,31.4,21.5,9.9,0.2,0.0,0.0
2023-05-02,Danapur,Mango Drink,3,37.8,24.7,13.099999999999998,0.0,0.0,0.0
2023-05-02,Dehradun,Dog Food,1,36.6,21.9,14.700000000000005,0.0,0.0,0.0
2023-05-02,Dewas,Nuts,3,36.7,23.9,12.800000000000004,0.0,0.0,0.0
2023-05-02,Dhule,Dog Food,3,32.3,25.0,7.299999999999997,0.4,0.0,0.0
2023-05-02,Gandhinagar,Cough Syrup,3,40.2,28.0,12.200000000000005,0.0,1.0,0.0
2023-05-02,Gandhinagar,Toilet Cleaner,2,40.2,28.0,12.200000000000005,0.0,1.0,0.0
2023-05-02,Gandhinagar,Wheat Flour,1,34.4,24.1,10.299999999999995,0.0,0.0,0.0
2023-05-02,Gopalpur,Onions,1,38.5,27.2,11.3,0.0,1.0,0.0
2023-05-02,Gorakhpur,Milk,3,,,,,0.0,0.0
2023-05-02,Gudivada,Ice Cream,1,32.7,24.6,8.100000000000001,0.0,0.0,0.0
2023-05-02,Hazaribagh,Potatoes,3,33.8,21.2,12.599999999999998,0.0,0.0,0.0
2023-05-02,Howrah,Cheese,2,30.8,25.4,5.400000000000002,23.7,0.0,0.0
2023-05-02,Imphal,Pain Reliever,2,30.8,20.6,10.2,5.4,0.0,0.0
2023-05-02,Jabalpur,Ice Cream,2,31.2,21.2,10.0,0.5,0.0,0.0
2023-05-02,Jabalpur,Pulses,3,30.2,19.4,10.8,4.2,0.0,0.0
2023-05-02,Jabalpur,Soap,3,30.3,20.9,9.400000000000002,1.2,0.0,0.0
2023-05-02,Jehanabad,Mango Drink,1,33.5,22.8,10.7,0.0,0.0,0.0
2023-05-02,Jhansi,Pet Treats,1,29.4,19.8,9.599999999999998,0.6,0.0,0.0
2023-05-02,Kalyan-Dombivli,Bread,3,32.3,25.0,7.299999999999997,0.4,0.0,0.0
2023-05-02,Latur,Chips,2,32.3,25.0,7.299999999999997,0.4,0.0,0.0
2023-05-02,Loni,Detergent,1,35.9,22.0,13.9,0.0,0.0,0.0
2023-05-02,Machilipatnam,Cough Syrup,2,29.6,21.1,8.5,8.7,0.0,0.0
2023-05-02,Madhyamgram,Biscuits,2,39.0,25.7,13.3,0.0,1.0,0.0
2023-05-02,Maheshtala,Cough Syrup,3,37.5,26.0,11.5,0.0,0.0,0.0
2023-05-02,Motihari,Pet Treats,2,30.9,23.0,7.899999999999999,0.2,0.0,0.0
2023-05-02,Nanded,Baby Food,2,32.2,27.5,4.700000000000003,0.5,0.0,0.0
2023-05-02,Nashik,Pulses,3,31.5,25.1,6.399999999999999,0.7,0.0,0.0
2023-05-02,Noida,Cat Food,1,35.4,21.5,13.9,0.0,0.0,0.0
2023-05-02,North Dumdum,Chips,1,39.0,25.7,13.3,0.0,1.0,0.0
2023-05-02,North Dumdum,Iced Tea,1,33.2,23.9,9.300000000000004,0.0,0.0,0.0
2023-05-02,North Dumdum,Onions,1,39.0,25.7,13.3,0.0,1.0,0.0
2023-05-02,Orai,Frozen Biryani,3,29.4,19.8,9.599999999999998,0.6,0.0,0.0
2023-05-02,Orai,Tomatoes,3,32.6,20.7,11.900000000000002,0.0,0.0,0.0
2023-05-02,Panipat,Pet Treats,3,29.2,18.0,11.2,0.3,0.0,0.0
2023-05-02,Parbhani,Cough Syrup,2,32.3,25.0,7.299999999999997,0.4,0.0,0.0
2023-05-02,Patiala,Cookies,3,31.1,20.3,10.8,0.4,0.0,0.0
2023-05-02,Patna,Lotion,3,30.9,23.0,7.899999999999999,0.2,0.0,0.0
2023-05-02,Phagwara,Biscuits,1,27.0,18.5,8.5,1.6,0.0,0.0
2023-05-02,Rajahmundry,Bread,3,32.0,21.8,10.2,1.8,0.0,0.0
2023-05-02,Rohtak,Orange Juice,3,27.0,18.5,8.5,1.6,0.0,0.0
2023-05-02,Sambalpur,Diapers,3,34.8,26.1,8.699999999999996,0.0,0.0,0.0
2023-05-02,Sambalpur,Dog Food,3,35.4,25.8,9.599999999999998,0.7,0.0,0.0
2023-05-02,Sambhal,Dish Soap,3,29.5,21.4,8.100000000000001,7.5,0.0,0.0
2023-05-02,Shahjahanpur,Frozen Biryani,1,36.8,23.1,13.699999999999996,0.0,0.0,0.0
2023-05-02,Shahjahanpur,Lotion,1,29.4,20.4,9.0,0.1,0.0,0.0
2023-05-02,Shimoga,Bread,1,28.6,19.8,8.8,1.0,0.0,0.0
2023-05-02,Shimoga,Pulses,3,29.3,21.0,8.3,19.8,0.0,0.0
2023-05-02,Silchar,Cheese,2,28.6,20.8,7.800000000000001,29.8,0.0,0.0
2023-05-02,Singrauli,Biscuits,1,34.7,23.4,11.300000000000004,0.1,0.0,0.0
2023-05-02,South Dumdum,Dog Food,2,30.8,25.4,5.400000000000002,23.7,0.0,0.0
2023-05-02,Tadipatri,Eggs,3,31.4,21.5,9.9,0.2,0.0,0.0
2023-05-02,Thoothukudi,Dog Food,2,30.3,24.7,5.600000000000001,13.0,0.0,0.0
2023-05-02,Tinsukia,Sugar,1,31.6,20.0,11.6,1.2,0.0,0.0
2023-05-02,Udupi,Toilet Cleaner,4,29.8,20.4,9.400000000000002,8.7,0.0,0.0
2023-05-02,Ujjain,Frozen Biryani,3,35.2,25.1,10.1,0.0,0.0,0.0
2023-05-02,Ulhasnagar,Vitamins,2,31.8,25.5,6.300000000000001,0.0,0.0,0.0
2023-05-02,Vellore,Frozen Biryani,2,31.0,25.2,5.800000000000001,5.0,0.0,0.0
2023-05-02,Vijayawada,Eggs,3,29.6,21.1,8.5,8.7,0.0,0.0
2023-05-09,Agra,Rice,2,38.8,21.8,16.999999999999996,0.0,1.0,0.0
2023-05-09,Ahmednagar,Bread,1,34.0,27.5,6.5,0.0,0.0,0.0
2023-05-09,Alappuzha,Cough Syrup,3,30.6,25.2,5.400000000000002,20.2,0.0,0.0
2023-05-09,Ambala,Cereal,2,33.2,19.3,13.900000000000002,0.0,0.0,0.0
2023-05-09,Amroha,Cough Syrup,1,38.9,23.0,15.9,0.0,1.0,0.0
2023-05-09,Avadi,Pet Treats,2,39.9,28.7,11.2,0.0,1.0,0.0
2023-05-09,Bahraich,Orange Juice,3,37.2,21.8,15.400000000000002,0.0,0.0,0.0
2023-05-09,Bally,Nuts,1,37.5,26.3,11.2,0.2,0.0,0.0
2023-05-09,Bareilly,Toothpaste,3,41.5,23.8,17.7,0.0,1.0,0.0
2023-05-09,Bathinda,Dish Soap,3,35.3,18.6,16.699999999999996,0.0,0.0,0.0
2023-05-09,Begusarai,Cat Food,2,40.0,24.0,16.0,0.0,1.0,0.0
2023-05-09,Begusarai,Toilet Cleaner,3,37.3,25.2,12.099999999999998,0.0,0.0,0.0
2023-05-09,Bhagalpur,Cough Syrup,2,38.5,26.4,12.1,0.0,1.0,0.0
2023-05-09,Bharatpur,Lotion,1,43.3,26.5,16.799999999999997,0.0,1.0,0.0
2023-05-09,Bhopal,Cereal,1,42.8,23.1,19.7,0.0,1.0,0.0
2023-05-09,Bijapur,Orange Juice,3,31.0,19.1,11.9,9.6,0.0,0.0
2023-05-09,Chittoor,Cough Syrup,3,37.4,22.4,15.0,0.0,0.0,0.0
2023-05-09,Chittoor,Pain Reliever,1,37.2,24.5,12.700000000000005,0.0,0.0,0.0
2023-05-09,Dehradun,Instant Noodles,3,41.5,25.0,16.5,0.0,1.0,0.0
2023-05-09,Dehradun,Mango Drink,2,41.7,23.0,18.700000000000003,0.0,1.0,0.0
2023-05-09,Deoghar,Toilet Cleaner,2,37.6,23.2,14.400000000000002,0.0,0.0,0.0
2023-05-09,Deoghar,Wheat Flour,3,34.7,21.5,13.200000000000005,0.0,0.0,0.0
2023-05-09,Gulbarga,Cookies,3,30.9,21.5,9.4,2.1,0.0,0.0
2023-05-09,Hapur,Shampoo,1,38.9,23.0,15.9,0.0,1.0,0.0
2023-05-09,Haridwar,Dish Soap,3,40.5,26.5,14.0,0.0,1.0,0.0
2023-05-09,Hyderabad,Wheat Flour,2,37.2,24.5,12.700000000000005,0.0,0.0,0.0
2023-05-09,Jaunpur,Pain Reliever,3,38.1,20.8,17.3,0.0,1.0,0.0
2023-05-09,Jaunpur,Tomatoes,2,41.5,23.8,17.7,0.0,1.0,0.0
2023-05-09,Kanpur,Sugar,3,38.8,23.5,15.299999999999995,0.0,1.0,0.0
2023-05-09,Karaikudi,Potatoes,1,32.8,25.5,7.299999999999997,0.1,0.0,0.0
2023-05-09,Katni,Orange Juice,2,40.0,23.4,16.6,0.0,1.0,0.0
2023-05-09,Kavali,Popcorn,1,32.2,23.9,8.300000000000004,4.3,0.0,0.0
2023-05-09,Kharagpur,Milk,3,39.2,26.5,12.700000000000005,0.0,1.0,0.0
2023-05-09,Kishanganj,Frozen Biryani,3,37.5,26.9,10.6,0.0,0.0,0.0
2023-05-09,Kochi,Iced Tea,3,30.5,26.5,4.0,1.1,0.0,0.0
2023-05-09,Kochi,Pet Treats,3,30.6,25.0,5.600000000000001,11.6,0.0,0.0
2023-05-09,Kurnool,Frozen Vegetables,1,33.3,24.1,9.199999999999996,15.3,0.0,0.0
2023-05-09,Ludhiana,Salt,1,38.7,23.0,15.700000000000005,0.0,1.0,0.0
2023-05-09,Ludhiana,Toilet Cleaner,2,33.2,20.0,13.200000000000005,0.0,0.0,0.0
2023-05-09,Mira-Bhayandar,Cereal,3,33.2,27.2,6.000000000000004,0.0,0.0,0.0
2023-05-09,Mirzapur,Cookies,2,38.8,21.8,16.999999999999996,0.0,1.0,0.0
2023-05-09,Nellore,Cola,2,33.3,24.1,9.199999999999996,15.3,0.0,0.0
2023-05-09,Noida,Diapers,2,37.2,21.8,15.400000000000002,0.0,0.0,0.0
2023-05-09,Ongole,Baby Food,2,32.2,23.9,8.300000000000004,4.3,0.0,0.0
2023-05-09,Pali,Cola,1,40.8,25.8,14.999999999999996,0.0,1.0,0.0
2023-05-09,Patiala,Orange Juice,2,36.8,19.5,17.299999999999997,0.0,0.0,0.0
2023-05-09,Pudukkottai,Bread,1,40.2,29.5,10.700000000000005,0.0,1.0,0.0
2023-05-09,Ramagundam,Instant Noodles,1,37.8,22.2,15.599999999999998,0.0,0.0,0.0
2023-05-09,Saharanpur,Shampoo,1,37.2,21.8,15.400000000000002,0.0,0.0,0.0
2023-05-09,Salem,Baby Wipes,1,33.5,26.5,7.0,0.0,0.0,0.0
2023-05-09,Satara,Chocolates,2,33.2,28.2,5.000000000000004,0.5,0.0,0.0
2023-05-09,Shivpuri,Frozen Pizza,2,39.2,23.6,15.6,0.0,1.0,0.0
2023-05-09,Shivpuri,Wheat Flour,2,40.0,29.0,11.0,0.0,1.0,0.0
2023-05-09,Sikar,Baby Wipes,2,42.0,27.9,14.1,0.0,1.0,0.0
2023-05-09,Sirsa,Chips,1,33.2,19.3,13.900000000000002,0.0,0.0,0.0
2023-05-09,Thiruvananthapuram,Dish Soap,3,29.2,24.1,5.099999999999998,9.4,0.0,0.0
2023-05-09,Tirunelveli,Dish Soap,3,40.2,29.5,10.700000000000005,0.0,1.0,0.0
2023-05-09,Ujjain,Vitamins,3,42.8,23.1,19.7,0.0,1.0,0.0
2023-05-09,Unnao,Detergent,1,38.8,23.5,15.299999999999995,0.0,1.0,0.0
2023-05-09,Vijayawada,Eggs,2,33.3,24.1,9.199999999999996,15.3,0.0,0.0
2023-05-16,Agra,Cough Syrup,3,41.5,26.1,15.4,0.0,1.0,0.0
2023-05-16,Ahmedabad,Wheat Flour,2,41.3,27.5,13.799999999999995,0.0,1.0,0.0
2023-05-16,Allahabad,Baby Wipes,2,41.0,26.0,15.0,0.0,1.0,0.0
2023-05-16,Anantapuram,Iced Tea,2,37.7,24.9,12.800000000000004,0.0,0.0,0.0
2023-05-16,Arrah,Sugar,3,38.4,26.6,11.799999999999995,0.0,1.0,0.0
2023-05-16,Asansol,Rice,2,36.7,26.6,10.1,1.0,0.0,0.0
2023-05-16,Begusarai,Cat Food,3,38.3,25.5,12.799999999999995,0.0,1.0,0.0
2023-05-16,Bettiah,Pain Reliever,3,35.3,25.7,9.599999999999998,0.0,0.0,0.0
2023-05-16,Bhilwara,Wheat Flour,3,38.5,28.6,9.9,0.2,1.0,0.0
2023-05-16,Bhiwani,Chips,2,35.7,23.0,12.700000000000005,0.0,0.0,0.0
2023-05-16,Bhopal,Toothpaste,1,39.3,27.3,11.999999999999996,0.0,1.0,0.0
2023-05-16,Darbhanga,Chips,3,40.5,25.9,14.6,0.0,1.0,0.0
2023-05-16,Deoghar,Cough Syrup,3,38.8,22.4,16.4,0.0,1.0,0.0
2023-05-16,Dhanbad,Dish Soap,3,37.7,23.2,14.500000000000004,0.0,0.0,0.0
2023-05-16,Dibrugarh,Vitamins,3,29.4,21.9,7.5,4.9,0.0,0.0
2023-05-16,Dindigul,Nuts,1,38.2,28.5,9.700000000000005,0.0,1.0,0.0
2023-05-16,Eluru,Shampoo,3,36.6,21.4,15.200000000000005,0.0,0.0,0.0
2023-05-16,Etawah,Detergent,3,40.7,26.2,14.500000000000004,0.0,1.0,0.0
2023-05-16,Firozabad,Tomatoes,1,41.0,26.0,15.0,0.0,1.0,0.0
2023-05-16,Gandhidham,Detergent,3,41.5,27.2,14.3,0.0,1.0,0.0
2023-05-16,Gandhinagar,Detergent,2,40.7,26.8,13.900000000000002,0.0,1.0,0.0
2023-05-16,Giridih,Baby Wipes,1,38.5,22.6,15.9,0.0,1.0,0.0
2023-05-16,Gulbarga,Frozen Biryani,2,32.6,21.9,10.700000000000005,0.0,0.0,0.0
2023-05-16,Gwalior,Sugar,2,39.3,27.3,11.999999999999996,0.0,1.0,0.0
2023-05-16,Haridwar,Vitamins,2,37.8,25.9,11.9,0.0,0.0,0.0
2023-05-16,Howrah,Baby Wipes,1,36.0,27.9,8.100000000000001,0.0,0.0,0.0
2023-05-16,Howrah,Popcorn,1,36.7,25.8,10.900000000000002,7.5,0.0,0.0
2023-05-16,Jabalpur,Dish Soap,1,39.0,27.4,11.6,0.0,1.0,0.0
2023-05-16,Jaunpur,Detergent,1,41.5,26.1,15.4,0.0,1.0,0.0
2023-05-16,Junagadh,Detergent,3,42.0,28.5,13.5,0.0,1.0,0.0
2023-05-16,Karaikudi,Cat Food,2,33.8,28.0,5.799999999999997,0.0,0.0,0.0
2023-05-16,Katihar,Frozen Pizza,1,40.0,25.8,14.2,0.0,1.0,0.0
2023-05-16,Katni,Cough Syrup,1,39.8,27.6,12.199999999999996,0.0,1.0,0.0
2023-05-16,Katni,Orange Juice,3,39.0,27.4,11.6,0.0,1.0,0.0
2023-05-16,Kirari Suleman Nagar,Cola,2,38.5,26.8,11.7,0.0,1.0,0.0
2023-05-16,Kolhapur,Cat Food,3,33.5,26.8,6.699999999999999,0.2,0.0,0.0
2023-05-16,Kozhikode,Baby Food,3,30.0,26.1,3.899999999999999,2.2,0.0,0.0
2023-05-16,Kumbakonam,Butter,2,34.2,27.1,7.100000000000001,9.8,0.0,0.0
2023-05-16,Lucknow,Cereal,1,40.7,26.2,14.500000000000004,0.0,1.0,0.0
2023-05-16,Malda,Dish Soap,3,36.7,25.8,10.900000000000002,7.5,0.0,0.0
2023-05-16,Mango,Eggs,2,37.7,24.3,13.400000000000002,0.0,0.0,0.0
2023-05-16,Nandyal,Pulses,3,36.7,23.9,12.800000000000004,0.0,0.0,0.0
2023-05-16,Nandyal,Vitamins,2,36.9,23.5,13.4,0.0,0.0,0.0
2023-05-16,Orai,Dog Food,1,42.6,26.2,16.400000000000002,0.5,1.0,0.0
2023-05-16,Pali,Nuts,1,39.9,25.6,14.299999999999995,0.0,1.0,0.0
2023-05-16,Panchkula,Potatoes,1,35.7,23.0,12.700000000000005,0.0,0.0,0.0
2023-05-16,Panihati,Biscuits,2,36.3,27.8,8.499999999999996,0.2,0.0,0.0
2023-05-16,Pondicherry,Toothpaste,1,40.0,24.8,15.2,0.0,1.0,0.0
2023-05-16,Proddatur,Potatoes,2,36.6,21.4,15.200000000000005,0.0,0.0,0.0
2023-05-16,Purnia,Dish Soap,3,38.5,25.3,13.2,0.0,1.0,0.0
2023-05-16,Purnia,Iced Tea,3,38.3,25.5,12.799999999999995,0.0,1.0,0.0
2023-05-16,Raiganj,Pulses,1,37.7,25.9,11.800000000000004,7.8,0.0,0.0
2023-05-16,Rajahmundry,Bananas,3,36.5,24.1,12.4,0.1,0.0,0.0
2023-05-16,Ranchi,Onions,2,37.5,23.9,13.6,0.0,0.0,0.0
2023-05-16,Rewa,Carrots,1,37.1,26.8,10.3,0.0,0.0,0.0
2023-05-16,Sagar,Pet Treats,3,37.8,27.4,10.4,0.0,0.0,0.0
2023-05-16,Sambhal,Carrots,3,41.4,26.5,14.9,0.0,1.0,0.0
2023-05-16,Sikar,Bananas,1,41.5,25.5,16.0,0.0,1.0,0.0
2023-05-16,South Dumdum,Mangoes,2,36.7,25.8,10.900000000000002,7.5,0.0,0.0
2023-05-16,Tezpur,Tomatoes,2,29.0,21.1,7.899999999999999,18.2,0.0,0.0
2023-05-16,Tirunelveli,Chocolates,1,38.2,28.5,9.700000000000005,0.0,1.0,0.0
2023-05-16,Udaipur,Chips,2,38.5,28.6,9.9,0.2,1.0,0.0
2023-05-16,Udaipur,Shampoo,1,39.9,25.6,14.299999999999995,0.0,1.0,0.0
2023-05-16,Unnao,Cereal,1,40.6,23.3,17.3,0.0,1.0,0.0
2023-05-16,Unnao,Cough Syrup,1,41.5,26.1,15.4,0.0,1.0,0.0
2023-05-16,Yamunanagar,Ice Cream,1,40.0,23.5,16.5,0.0,1.0,0.0
2023-05-23,Ahmednagar,Butter,1,33.7,28.2,5.500000000000004,0.0,0.0,0.0
2023-05-23,Ahmednagar,Onions,3,33.3,27.2,6.099999999999998,0.0,0.0,0.0
2023-05-23,Alappuzha,Dish Soap,3,31.2,25.0,6.199999999999999,19.1,0.0,0.0
2023-05-23,Amritsar,Pain Reliever,2,32.2,21.6,10.6,1.5,0.0,0.0
2023-05-23,Aurangabad,Mango Drink,2,33.6,27.9,5.700000000000003,0.0,0.0,0.0
2023-05-23,Aurangabad,Potatoes,2,33.2,28.2,5.000000000000004,0.0,0.0,0.0
2023-05-23,Berhampur,Frozen Vegetables,3,37.4,25.9,11.5,1.0,0.0,0.0
2023-05-23,Bhalswa Jahangir Pur,Popcorn,2,37.7,26.2,11.500000000000004,0.2,0.0,0.0
2023-05-23,Bhalswa Jahangir Pur,Toilet Cleaner,3,43.6,30.0,13.6,1.0,1.0,0.0
2023-05-23,Bhiwani,Lemonade,2,38.8,25.4,13.4,0.9,1.0,0.0
2023-05-23,Chapra,Frozen Biryani,2,33.6,24.0,9.6,17.3,0.0,0.0
2023-05-23,Coimbatore,Biscuits,3,36.2,28.3,7.900000000000002,0.0,0.0,0.0
2023-05-23,Dehradun,Bread,1,43.6,30.0,13.6,1.0,1.0,0.0
2023-05-23,Deoghar,Eggs,2,34.3,22.1,12.199999999999996,0.1,0.0,0.0
2023-05-23,Durgapur,Pain Reliever,3,,,,,0.0,0.0
2023-05-23,Erode,Lotion,1,36.2,28.3,7.900000000000002,0.0,0.0,0.0
2023-05-23,Fatehpur,Bananas,2,31.1,23.4,7.700000000000003,12.5,0.0,0.0
