주문날짜,상품_ID,상품명,카테고리,브랜드,유통기한_일수,지역,회원타입,금액,배송_지연시간,배송소요시간,수량,평점,상품별_평균평점,temp_max(최고 기온),temp_min(최저 기온),rain_pre(강수량 합계),temp_range(최고 기온-최저 기온),heatwave(폭염),heavy_rain(폭우)
2024-03-16,853932,Baby Wipes,Baby Care,Ranganathan-Peri,365,Jalna,Regular,941.19,-2.0,16.0,1,4,3.16,30.4,19.0,0.0,11.399999999999999,0.0,0.0
2024-05-06,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,365,Arrah,New,697.53,0.0,16.0,1,2,3.46,37.2,25.0,0.0,12.200000000000003,0.0,0.0
2023-10-24,490602,Sugar,Grocery & Staples,Raghavan Inc,365,Thoothukudi,Premium,549.47,0.0,17.0,1,4,3.25,33.2,23.1,0.1,10.100000000000001,0.0,0.0
2023-03-31,851978,Vitamins,Pharmacy,Parsa-Bala,365,Delhi,Premium,715.72,9.0,26.0,1,3,3.27,24.1,17.0,9.4,7.100000000000001,0.0,0.0
2023-10-24,606256,Frozen Biryani,Instant & Frozen Food,Agate Ltd,180,Danapur,New,738.56,14.0,28.0,2,5,3.53,30.3,20.9,0.2,9.400000000000002,0.0,0.0
2024-07-01,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",365,Howrah,Inactive,371.22,13.0,31.0,3,4,3.47,32.2,26.0,20.7,6.200000000000003,0.0,0.0
2023-12-24,444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",365,Davanagere,Premium,2467.89,5.0,19.0,3,4,3.62,28.9,14.0,0.0,14.899999999999999,0.0,0.0
2023-07-19,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,Ramgarh,New,1892.52,11.0,31.0,3,4,3.29,28.1,23.2,3.7,4.900000000000002,0.0,0.0
2023-10-26,880510,Bread,Dairy & Breakfast,Roy-Char,7,Narasaraopet,Regular,2854.29,4.0,18.0,3,4,3.38,30.2,17.2,0.0,13.0,0.0,0.0
2024-07-05,284460,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",3,Vasai-Virar,Inactive,505.95,9.0,23.0,1,3,3.15,29.1,25.9,12.2,3.200000000000003,0.0,0.0
2023-07-14,376447,Butter,Dairy & Breakfast,Gara and Sons,7,Nizamabad,New,724.84,4.0,14.0,1,2,3.19,31.4,23.1,1.4,8.299999999999997,0.0,0.0
2023-06-14,378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,180,Nellore,Inactive,1762.84,18.0,32.0,2,4,3.29,36.6,26.9,0.0,9.700000000000003,0.0,0.0
2023-12-25,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",365,Amaravati,Premium,485.14,1.0,15.0,2,4,3.67,28.3,16.4,0.0,11.900000000000002,0.0,0.0
2024-05-10,89084,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",7,Bhilwara,Regular,1197.66,0.0,11.0,2,3,3.71,42.3,26.0,0.0,16.299999999999997,1.0,0.0
2023-11-15,461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",365,Karawal Nagar,Premium,932.07,-4.0,15.0,3,3,3.5,25.7,13.1,0.0,12.6,0.0,0.0
2024-05-30,366066,Soap,Personal Care,Mandal LLC,365,Jorhat,Premium,2755.74,21.0,34.0,3,4,3.44,31.0,24.0,10.7,7.0,0.0,0.0
2023-07-16,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",90,Arrah,Regular,273.2,4.0,16.0,2,4,3.76,34.1,25.3,3.5,8.8,0.0,0.0
2023-07-28,366066,Soap,Personal Care,Mandal LLC,365,Jabalpur,Premium,918.58,2.0,12.0,1,5,3.44,29.5,24.1,7.7,5.399999999999999,0.0,0.0
2023-12-11,354409,Pulses,Grocery & Staples,Bose-Pandit,365,Berhampur,Regular,975.24,5.0,17.0,3,5,3.64,26.1,16.5,0.0,9.600000000000001,0.0,0.0
2023-05-08,589812,Detergent,Household Care,Bir PLC,365,Loni,Premium,163.03,-1.0,9.0,1,3,3.81,35.9,22.0,0.0,13.899999999999999,0.0,0.0
2023-09-23,140489,Soap,Personal Care,"Biswas, Kapoor and Patel",365,Chinsurah,Inactive,1300.4,4.0,15.0,2,5,3.39,30.8,25.5,8.0,5.300000000000001,0.0,0.0
2024-03-29,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,Thane,Inactive,2664.48,4.0,20.0,3,2,3.23,34.7,23.2,0.0,11.500000000000004,0.0,0.0
2024-08-09,859361,Shampoo,Personal Care,Mitter Group,365,Ahmednagar,New,864.78,8.0,18.0,2,5,3.67,27.8,25.1,15.5,2.6999999999999993,0.0,0.0
2024-01-10,131937,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",180,Ichalkaranji,Inactive,575.62,15.0,29.0,2,3,3.32,30.5,21.9,0.7,8.600000000000001,0.0,0.0
2023-11-26,993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",365,Berhampur,Premium,204.88,3.0,22.0,2,2,4.08,29.4,19.5,0.0,9.899999999999999,0.0,0.0
2024-10-16,153019,Onions,Fruits & Vegetables,Aurora LLC,3,Raebareli,Inactive,1895.9,-1.0,18.0,2,4,3.47,31.6,20.3,0.0,11.3,0.0,0.0
2024-01-17,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,180,Thane,Inactive,616.45,3.0,20.0,1,2,3.09,27.5,16.5,0.0,11.0,0.0,0.0
2023-09-10,659290,Cheese,Dairy & Breakfast,Kapadia-D’Alia,7,Dhule,Premium,958.02,9.0,23.0,3,3,3.33,29.0,25.5,5.5,3.5,0.0,0.0
2024-07-15,832348,Biscuits,Snacks & Munchies,Jani-Ram,90,Agartala,Premium,831.43,10.0,22.0,1,1,3.74,33.2,25.5,3.0,7.700000000000003,0.0,0.0
2024-01-25,118820,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",180,Etawah,Inactive,24.64,5.0,17.0,2,4,3.86,18.9,6.4,0.0,12.499999999999998,0.0,0.0
2024-06-20,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",365,Chandrapur,New,1755.96,0.0,13.0,2,4,3.4,28.5,26.1,48.6,2.3999999999999986,0.0,0.0
2023-10-18,557908,Vitamins,Pharmacy,Sundaram Inc,365,Shimla,New,1884.74,-4.0,12.0,2,4,3.54,29.0,17.1,0.0,11.899999999999999,0.0,0.0
2023-11-20,712307,Orange Juice,Cold Drinks & Juices,Chana LLC,180,Meerut,Premium,529.78,-1.0,17.0,2,5,3.31,27.8,15.4,0.0,12.4,0.0,0.0
2024-05-07,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",180,Nanded,Regular,651.93,3.0,18.0,1,4,2.58,33.3,25.5,0.0,7.799999999999997,0.0,0.0
2024-04-23,516376,Onions,Fruits & Vegetables,Agarwal-Dhar,3,Bhilwara,New,1754.86,4.0,17.0,2,5,3.26,37.5,24.0,0.0,13.5,0.0,0.0
2024-10-21,440875,Baby Wipes,Baby Care,Loyal Inc,365,Jabalpur,Inactive,550.06,2.0,16.0,2,2,3.05,31.0,18.8,0.0,12.2,0.0,0.0
2024-07-04,894539,Dish Soap,Household Care,"Pall, Sule and Sood",365,Berhampur,Inactive,1336.44,0.0,19.0,3,3,3.13,33.0,26.9,13.8,6.100000000000001,0.0,0.0
2024-03-10,385113,Lotion,Personal Care,"Sampath, Mane and Mody",365,Sikar,Inactive,816.38,2.0,14.0,1,3,3.75,28.7,13.1,0.0,15.6,0.0,0.0
2024-02-02,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,90,Bulandshahr,New,766.05,12.0,27.0,3,5,3.14,21.5,9.3,0.0,12.2,0.0,0.0
2024-06-16,18035,Dish Soap,Household Care,Ramesh Inc,365,Kharagpur,Premium,1937.88,18.0,34.0,2,2,3.4,36.6,29.8,0.0,6.800000000000001,0.0,0.0
2024-02-13,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",365,Khammam,Premium,326.42,-4.0,7.0,1,5,3.61,32.3,18.0,0.0,14.299999999999997,0.0,0.0
2024-04-09,564692,Cat Food,Pet Care,"Krishna, Bail and Dyal",365,Saharanpur,New,215.65,-5.0,13.0,1,5,3.26,38.4,19.9,0.0,18.5,1.0,0.0
2023-12-07,747801,Toilet Cleaner,Household Care,Saha-Vora,365,Aligarh,New,555.52,20.0,39.0,2,3,3.7,25.5,16.6,0.0,8.899999999999999,0.0,0.0
2024-07-21,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",365,Dehri,Regular,2810.94,5.0,25.0,3,4,3.63,34.2,28.1,0.8,6.100000000000001,0.0,0.0
2023-05-16,654623,Chips,Snacks & Munchies,Pradhan and Sons,90,Darbhanga,Regular,1266.42,-4.0,14.0,3,3,3.25,40.5,25.9,0.0,14.600000000000001,1.0,0.0
2023-09-14,228286,Cola,Cold Drinks & Juices,Bhattacharyya PLC,180,Satna,Regular,358.16,-5.0,5.0,2,3,2.94,28.5,23.3,18.5,5.199999999999999,0.0,0.0
2023-12-07,677169,Cough Syrup,Pharmacy,Char-Divan,365,Mira-Bhayandar,Inactive,261.03,-1.0,15.0,1,3,3.71,31.3,22.2,0.0,9.100000000000001,0.0,0.0
2023-09-30,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",365,Miryalaguda,Regular,2482.32,25.0,45.0,3,2,3.48,30.0,21.9,1.9,8.100000000000001,0.0,0.0
2024-02-20,537274,Pet Treats,Pet Care,Lal-Chauhan,365,Jalgaon,Premium,1405.42,3.0,22.0,2,2,3.64,31.5,20.3,0.0,11.2,0.0,0.0
2023-08-05,833557,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",7,Arrah,Regular,422.87,-4.0,10.0,1,4,3.05,32.8,27.0,4.3,5.799999999999997,0.0,0.0
2024-01-19,853932,Baby Wipes,Baby Care,Ranganathan-Peri,365,Jalandhar,Premium,2823.57,15.0,29.0,3,3,3.16,15.6,7.1,0.0,8.5,0.0,0.0
2023-12-10,684939,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",365,Eluru,Premium,727.95,25.0,38.0,1,5,3.41,28.4,16.8,0.0,11.599999999999998,0.0,0.0
2024-09-26,324809,Bread,Dairy & Breakfast,Sidhu PLC,7,Udaipur,Inactive,608.0,25.0,39.0,1,2,3.23,31.1,24.6,0.4,6.5,0.0,0.0
2024-04-09,131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",365,Jamalpur,New,81.35,8.0,18.0,1,4,3.17,37.0,22.7,0.0,14.3,0.0,0.0
2024-01-29,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",365,Bongaigaon,Premium,1873.96,11.0,26.0,2,4,3.63,23.5,10.1,0.0,13.4,0.0,0.0
2024-09-28,563740,Chips,Snacks & Munchies,Mann-Kapadia,90,Ballia,Inactive,96.33,-1.0,9.0,1,1,3.38,29.4,24.5,14.0,4.899999999999999,0.0,0.0
2024-01-31,613942,Pet Treats,Pet Care,"Dyal, Saraf and Goel",365,Shivpuri,New,1635.0,5.0,18.0,3,1,3.19,25.7,12.3,0.0,13.399999999999999,0.0,0.0
2024-05-26,760828,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",365,Hajipur,Regular,563.45,-2.0,11.0,1,5,2.94,38.8,29.9,0.0,8.899999999999999,1.0,0.0
2023-06-16,144124,Detergent,Household Care,Lalla-Srinivasan,365,Bareilly,Inactive,325.34,13.0,30.0,2,4,3.33,41.9,31.3,0.0,10.599999999999998,1.0,0.0
2023-03-25,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",180,Jabalpur,Premium,1303.86,3.0,14.0,2,3,2.58,31.9,20.0,0.0,11.899999999999999,0.0,0.0
2023-09-30,714999,Bread,Dairy & Breakfast,Kala Group,7,Bangalore,Inactive,1765.02,22.0,40.0,2,3,3.57,28.1,19.5,2.7,8.600000000000001,0.0,0.0
2024-05-04,739448,Dish Soap,Household Care,Mand-Choudhry,365,Erode,New,2266.98,9.0,28.0,3,4,3.6,37.3,29.2,0.0,8.099999999999998,0.0,0.0
2024-04-12,704868,Detergent,Household Care,"Parikh, Oak and Kara",365,Firozabad,Inactive,580.38,9.0,21.0,3,5,3.16,38.3,21.5,0.0,16.799999999999997,1.0,0.0
2024-07-19,712003,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",180,Jaipur,Inactive,671.68,-1.0,19.0,1,1,2.82,34.6,26.4,0.2,8.200000000000003,0.0,0.0
2024-08-22,679865,Wheat Flour,Grocery & Staples,Memon-Barad,365,Kottayam,New,347.91,1.0,12.0,1,4,3.48,29.0,24.4,2.6,4.600000000000001,0.0,0.0
2024-02-11,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,180,Saharsa,Inactive,46.62,0.0,10.0,1,3,3.46,23.2,8.4,0.0,14.799999999999999,0.0,0.0
2023-11-20,194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,180,Loni,New,912.29,-5.0,14.0,1,4,3.37,27.8,15.4,0.0,12.4,0.0,0.0
2023-05-04,272170,Ice Cream,Instant & Frozen Food,Purohit Group,180,Jabalpur,Regular,281.6,-4.0,16.0,2,3,3.18,31.2,21.2,0.5,10.0,0.0,0.0
2024-05-22,51036,Baby Food,Baby Care,Karnik PLC,365,Ludhiana,Regular,1863.22,3.0,18.0,2,5,3.53,39.6,28.5,0.1,11.100000000000001,1.0,0.0
2023-05-30,124290,Lotion,Personal Care,Sachdev Group,365,Hubli–Dharwad,Inactive,118.95,2.0,20.0,3,4,3.37,30.0,21.5,36.6,8.5,0.0,0.0
2023-12-27,291238,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",90,Ranchi,Premium,1492.06,10.0,29.0,2,2,3.47,22.9,11.4,0.0,11.499999999999998,0.0,0.0
2024-02-04,621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,180,Bulandshahr,New,953.4,2.0,13.0,3,5,3.33,20.2,13.1,32.1,7.1,0.0,0.0
2023-10-24,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,365,Ichalkaranji,Inactive,1731.39,-2.0,12.0,3,5,3.45,34.4,23.3,0.0,11.099999999999998,0.0,0.0
2023-12-28,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,180,Chittoor,New,441.2,5.0,15.0,1,3,3.42,27.5,15.4,0.0,12.1,0.0,0.0
2024-01-16,91670,Dish Soap,Household Care,Barman-Ahluwalia,365,Mau,Inactive,878.48,-5.0,10.0,2,3,3.21,18.0,5.2,0.0,12.8,0.0,0.0
2024-08-09,832348,Biscuits,Snacks & Munchies,Jani-Ram,90,Katihar,Premium,831.43,27.0,38.0,1,4,3.74,32.6,26.1,2.4,6.5,0.0,0.0
2024-08-16,433521,Diapers,Baby Care,Mahal Group,365,Hapur,New,642.66,22.0,41.0,2,4,3.23,33.4,26.4,8.2,7.0,0.0,0.0
2024-07-06,317242,Pulses,Grocery & Staples,Rastogi Group,365,Tadipatri,New,198.15,2.0,18.0,1,4,3.33,29.6,23.2,9.9,6.400000000000002,0.0,0.0
2024-07-19,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,3,Bulandshahr,New,2776.95,14.0,30.0,3,4,3.55,33.5,27.1,7.6,6.399999999999999,0.0,0.0
2024-10-01,492958,Lotion,Personal Care,Acharya PLC,365,Chapra,Regular,84.2,1.0,13.0,1,3,3.29,32.2,26.0,0.3,6.200000000000003,0.0,0.0
2023-04-05,949818,Biscuits,Snacks & Munchies,Yohannan Inc,90,Thoothukudi,Inactive,1449.15,4.0,18.0,3,2,3.47,32.7,26.5,0.1,6.200000000000003,0.0,0.0
2023-12-05,354409,Pulses,Grocery & Staples,Bose-Pandit,365,Nanded,Premium,325.08,29.0,39.0,1,5,3.64,32.8,24.6,0.0,8.199999999999996,0.0,0.0
2024-01-10,891833,Curd,Dairy & Breakfast,Mani PLC,7,Alappuzha,Regular,986.38,5.0,21.0,2,4,3.5,29.5,24.4,5.6,5.100000000000001,0.0,0.0
2023-08-06,487065,Chips,Snacks & Munchies,Kadakia-Yadav,90,Ramagundam,Inactive,1124.04,-3.0,8.0,3,2,3.29,30.5,22.9,0.4,7.600000000000001,0.0,0.0
2024-03-13,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,180,Kakinada,Regular,665.68,3.0,21.0,2,4,3.14,37.3,25.9,0.0,11.399999999999999,0.0,0.0
2023-07-27,820973,Baby Wipes,Baby Care,Lall LLC,365,Thane,Premium,114.52,5.0,23.0,1,4,3.39,27.1,25.2,90.9,1.9000000000000021,0.0,1.0
2024-09-27,349294,Onions,Fruits & Vegetables,Ganesan Ltd,3,Muzaffarnagar,Regular,1869.5,26.0,42.0,2,3,3.73,27.9,24.5,22.6,3.3999999999999986,0.0,0.0
2023-11-26,704868,Detergent,Household Care,"Parikh, Oak and Kara",365,Gandhinagar,Regular,193.46,3.0,19.0,1,4,3.16,30.6,20.3,60.5,10.3,0.0,1.0
2023-07-25,500739,Bread,Dairy & Breakfast,Aggarwal Group,7,Pimpri-Chinchwad,Regular,359.98,5.0,22.0,1,1,2.87,27.1,25.1,44.1,2.0,0.0,0.0
2023-06-23,107548,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",180,Kavali,Inactive,891.6,8.0,18.0,1,4,3.67,33.2,24.4,11.2,8.800000000000004,0.0,0.0
2023-10-12,9436,Toothpaste,Personal Care,Naidu PLC,365,Eluru,Premium,176.86,-1.0,18.0,2,2,2.9,32.6,21.6,0.0,11.0,0.0,0.0
2024-10-06,644847,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",365,Ballia,Regular,1245.62,2.0,21.0,2,4,3.53,31.2,24.1,0.7,7.099999999999998,0.0,0.0
2023-11-25,313754,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",90,Tezpur,Inactive,409.8,5.0,25.0,3,4,3.76,27.9,15.6,0.0,12.299999999999999,0.0,0.0
2023-07-27,51036,Baby Food,Baby Care,Karnik PLC,365,Khandwa,New,931.61,0.0,14.0,1,2,3.53,31.0,24.0,8.4,7.0,0.0,0.0
2023-09-05,4452,Baby Wipes,Baby Care,Morar-Mistry,365,Silchar,Regular,169.88,-5.0,6.0,1,4,3.43,35.9,25.5,0.0,10.399999999999999,0.0,0.0
2024-11-01,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,180,Adoni,Inactive,332.84,-1.0,12.0,1,4,3.14,30.1,21.3,6.1,8.8,0.0,0.0
2023-07-19,552496,Dish Soap,Household Care,Dhar PLC,365,Orai,New,1016.0,6.0,16.0,2,3,3.56,34.2,27.3,1.1,6.900000000000002,0.0,0.0
2023-06-21,15314,Cheese,Dairy & Breakfast,Banik-Ratta,7,Pali,Premium,1157.7,2.0,22.0,2,4,3.24,34.8,25.4,0.2,9.399999999999999,0.0,0.0
2024-08-31,757274,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",365,Bhopal,Inactive,294.96,0.0,10.0,3,3,3.55,29.3,23.0,6.8,6.300000000000001,0.0,0.0
2023-12-28,557908,Vitamins,Pharmacy,Sundaram Inc,365,Panchkula,Inactive,1884.74,-3.0,17.0,2,5,3.54,19.2,9.3,0.0,9.899999999999999,0.0,0.0
2023-05-31,859361,Shampoo,Personal Care,Mitter Group,365,Bathinda,Inactive,432.39,14.0,27.0,1,4,3.67,28.0,20.1,30.1,7.899999999999999,0.0,0.0
2024-04-01,714999,Bread,Dairy & Breakfast,Kala Group,7,Allahabad,Premium,882.51,5.0,17.0,1,3,3.57,35.0,22.5,0.0,12.5,0.0,0.0
2023-04-26,70969,Carrots,Fruits & Vegetables,Mohan Group,3,Navi Mumbai,Inactive,1895.1,-3.0,12.0,3,2,3.14,31.4,25.9,0.0,5.5,0.0,0.0
2023-11-08,243235,Cat Food,Pet Care,Batta Inc,365,Pimpri-Chinchwad,Regular,218.06,-4.0,11.0,2,4,3.74,32.7,23.7,0.0,9.000000000000004,0.0,0.0
2024-05-11,470449,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,180,Amravati,Regular,2483.31,5.0,21.0,3,4,4.0,33.5,26.3,0.0,7.199999999999999,0.0,0.0
2024-09-17,937542,Wheat Flour,Grocery & Staples,Khurana and Sons,365,Noida,Regular,291.12,8.0,27.0,3,5,3.14,28.0,25.1,20.4,2.8999999999999986,0.0,0.0
2023-12-17,880510,Bread,Dairy & Breakfast,Roy-Char,7,Patiala,Inactive,1902.86,3.0,17.0,2,4,3.38,20.2,7.8,0.0,12.399999999999999,0.0,0.0
2023-10-10,812607,Potatoes,Fruits & Vegetables,Rege Group,3,Mumbai,Premium,416.65,29.0,40.0,1,2,3.25,31.9,23.7,0.0,8.2,0.0,0.0
2024-09-26,432617,Baby Wipes,Baby Care,Dora-Pillai,365,Hazaribagh,Inactive,1726.36,17.0,27.0,2,4,3.17,25.4,21.9,22.6,3.5,0.0,0.0
2024-07-14,600767,Toothpaste,Personal Care,Balan Group,365,Udaipur,Regular,722.42,5.0,25.0,1,3,3.31,34.0,25.6,1.4,8.399999999999999,0.0,0.0
2024-02-06,712307,Orange Juice,Cold Drinks & Juices,Chana LLC,180,Baranagar,Inactive,264.89,18.0,38.0,1,2,3.31,28.2,18.7,1.4,9.5,0.0,0.0
2023-06-07,832348,Biscuits,Snacks & Munchies,Jani-Ram,90,Bathinda,Regular,831.43,5.0,21.0,1,2,3.74,35.0,22.8,0.5,12.2,0.0,0.0
2023-11-07,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,365,Saharsa,Inactive,1154.26,-3.0,14.0,2,3,3.45,29.0,17.3,0.0,11.7,0.0,0.0
2023-03-16,272170,Ice Cream,Instant & Frozen Food,Purohit Group,180,Jabalpur,Premium,140.8,14.0,27.0,1,3,3.18,29.2,19.3,1.3,9.899999999999999,0.0,0.0
2024-07-29,26060,Vitamins,Pharmacy,Shah and Sons,365,Tenali,Regular,342.94,1.0,12.0,1,1,3.15,29.3,23.3,3.8,6.0,0.0,0.0
2024-10-20,613942,Pet Treats,Pet Care,"Dyal, Saraf and Goel",365,Gandhinagar,Premium,1635.0,2.0,12.0,3,4,3.19,31.9,24.4,0.0,7.5,0.0,0.0
2024-01-01,478531,Carrots,Fruits & Vegetables,Uppal Group,3,Raiganj,Premium,2476.38,-3.0,16.0,3,4,3.08,25.0,14.6,0.0,10.4,0.0,0.0
2024-10-26,901144,Sugar,Grocery & Staples,Deo-Kamdar,365,Miryalaguda,Inactive,1021.08,3.0,16.0,3,3,3.67,30.1,20.3,0.4,9.8,0.0,0.0
2023-03-20,951463,Pet Treats,Pet Care,Balakrishnan-Kaur,365,Saharanpur,Inactive,787.4,10.0,22.0,1,4,3.41,24.9,17.1,13.6,7.799999999999997,0.0,0.0
2024-07-26,654297,Potatoes,Fruits & Vegetables,Chandran-Dass,3,Jamalpur,New,39.75,12.0,28.0,3,2,3.59,35.5,27.4,0.6,8.100000000000001,0.0,0.0
2024-03-15,953175,Baby Food,Baby Care,Sehgal-Nagarajan,365,Kishanganj,New,450.42,6.0,17.0,2,4,3.84,32.2,16.1,0.0,16.1,0.0,0.0
2024-08-05,319388,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,180,Bhind,Regular,1973.4,-5.0,10.0,3,4,3.11,29.5,23.0,4.6,6.5,0.0,0.0
2024-03-22,187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,180,Bally,Premium,53.49,-4.0,15.0,1,4,3.27,28.2,17.1,0.0,11.099999999999998,0.0,0.0
2024-02-03,753354,Shampoo,Personal Care,Sant-Mahajan,365,Nizamabad,Premium,1270.68,22.0,40.0,3,3,3.0,29.9,19.4,0.2,10.5,0.0,0.0
2023-04-30,803607,Soap,Personal Care,"Kadakia, Mohan and Sathe",365,Nagercoil,Regular,949.73,9.0,29.0,1,2,2.89,32.2,25.0,5.5,7.200000000000003,0.0,0.0
2024-04-11,91670,Dish Soap,Household Care,Barman-Ahluwalia,365,Ambattur,Premium,439.24,-5.0,12.0,1,3,3.21,33.4,26.5,0.0,6.899999999999999,0.0,0.0
2024-09-27,561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,180,Kalyan-Dombivli,Premium,1749.56,14.0,34.0,2,5,3.22,26.8,25.5,61.7,1.3000000000000007,0.0,1.0
2024-02-03,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,Alwar,Premium,2664.48,10.0,29.0,3,4,3.23,22.9,10.1,0.8,12.799999999999999,0.0,0.0
2023-09-09,15314,Cheese,Dairy & Breakfast,Banik-Ratta,7,Bellary,Premium,1157.7,3.0,22.0,2,3,3.24,29.0,19.7,1.1,9.3,0.0,0.0
2024-08-05,455755,Detergent,Household Care,Mangal-Sathe,365,Bhimavaram,New,88.18,16.0,30.0,2,4,3.76,30.2,22.6,0.5,7.599999999999998,0.0,0.0
2024-04-29,555121,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",3,Ajmer,Regular,354.91,12.0,28.0,1,3,3.52,37.7,22.8,0.0,14.900000000000002,0.0,0.0
2023-10-24,642612,Pet Treats,Pet Care,Pillay-Ahuja,365,Nellore,Premium,1034.06,14.0,34.0,2,4,3.62,30.7,16.6,0.0,14.099999999999998,0.0,0.0
2023-04-07,681063,Mango Drink,Cold Drinks & Juices,Dass and Sons,180,Vellore,Regular,321.28,3.0,14.0,1,4,3.24,32.0,25.5,0.0,6.5,0.0,0.0
2024-06-13,491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,180,Pallavaram,Regular,2920.32,0.0,11.0,3,3,3.09,35.3,27.5,0.1,7.799999999999997,0.0,0.0
2023-07-11,82484,Baby Food,Baby Care,Mallick PLC,365,Ulhasnagar,Inactive,2744.64,-1.0,10.0,3,5,3.5,29.5,25.4,4.3,4.100000000000001,0.0,0.0
2024-02-16,951463,Pet Treats,Pet Care,Balakrishnan-Kaur,365,Tiruppur,Premium,1574.8,26.0,42.0,2,2,3.41,30.5,23.6,0.0,6.899999999999999,0.0,0.0
2024-05-14,91670,Dish Soap,Household Care,Barman-Ahluwalia,365,Gandhidham,Premium,1317.72,-1.0,9.0,3,4,3.21,40.0,27.5,0.3,12.5,1.0,0.0
2024-06-05,500633,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,7,Burhanpur,Inactive,463.5,4.0,19.0,3,4,2.96,40.2,28.9,0.0,11.300000000000004,1.0,0.0
2023-08-28,240179,Cough Syrup,Pharmacy,Ram-Suri,365,Bilaspur,Regular,90.56,-3.0,8.0,1,3,3.15,31.9,24.1,0.0,7.799999999999997,0.0,0.0
2024-01-07,300159,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",180,Hapur,New,44.35,4.0,23.0,1,3,3.08,20.5,9.6,0.0,10.9,0.0,0.0
2023-09-14,537274,Pet Treats,Pet Care,Lal-Chauhan,365,Noida,Premium,702.71,-5.0,13.0,1,4,3.64,33.5,26.7,3.1,6.800000000000001,0.0,0.0
2024-04-18,187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,180,Hosur,Regular,160.47,-2.0,8.0,3,4,3.27,37.0,26.6,0.0,10.399999999999999,0.0,0.0
2023-11-01,833557,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",7,Udupi,New,1268.61,5.0,21.0,3,4,3.05,29.4,18.9,1.3,10.5,0.0,0.0
2024-09-30,863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",365,Akola,Premium,727.71,-1.0,14.0,3,3,3.67,29.7,24.7,1.6,5.0,0.0,0.0
2023-03-28,962054,Orange Juice,Cold Drinks & Juices,Toor-Nagar,180,Guntur,New,33.72,-4.0,13.0,2,5,3.44,34.3,20.5,0.0,13.799999999999997,0.0,0.0
