주문날짜,상품명,수량,금액,평점,배송소요시간,카테고리,브랜드,수량_lag_1,평점_lag_1,수량_lag_7,평점_lag_7,주문_증가량,평점_변화
2024-05-22,Baby Wipes,5,3139.6,4.0,21.5,Baby Care,Dora-Pillai,2.0,3.0,1.0,3.0,3.0,1.0
2024-05-27,Baby Wipes,1,939.55,5.0,18.0,Baby Care,Talwar and Sons,5.0,4.0,1.0,4.0,-4.0,1.0
2024-06-02,Baby Wipes,1,169.88,3.0,11.0,Baby Care,Morar-Mistry,1.0,5.0,2.0,3.0,0.0,-2.0
2024-06-03,Baby Wipes,1,169.88,4.0,32.0,Baby Care,Morar-Mistry,1.0,3.0,4.0,2.5,0.0,1.0
2024-06-04,Baby Wipes,1,426.72,5.0,19.0,Baby Care,Narula Group,1.0,4.0,2.0,4.0,0.0,1.0
2024-06-06,Baby Wipes,3,343.56,2.0,34.0,Baby Care,Lall LLC,1.0,5.0,1.0,4.0,2.0,-3.0
2024-06-12,Baby Wipes,5,3373.63,2.0,21.5,Baby Care,Loyal Inc,3.0,2.0,2.0,3.0,2.0,0.0
2024-06-13,Baby Wipes,1,426.72,2.0,20.0,Baby Care,Narula Group,5.0,2.0,5.0,4.0,-4.0,0.0
2024-06-14,Baby Wipes,3,1280.16,4.0,17.0,Baby Care,Narula Group,1.0,2.0,1.0,5.0,2.0,2.0
2024-06-15,Baby Wipes,1,863.18,5.0,13.0,Baby Care,Dora-Pillai,3.0,4.0,1.0,3.0,-2.0,1.0
2024-06-17,Baby Wipes,1,275.03,4.0,19.0,Baby Care,Loyal Inc,1.0,5.0,1.0,4.0,0.0,-1.0
2024-06-20,Baby Wipes,3,343.56,3.0,10.0,Baby Care,Lall LLC,1.0,4.0,1.0,5.0,2.0,-1.0
2024-06-21,Baby Wipes,1,426.72,5.0,26.0,Baby Care,Narula Group,3.0,3.0,3.0,2.0,-2.0,2.0
2024-06-23,Baby Wipes,3,2823.57,4.0,19.0,Baby Care,Ranganathan-Peri,1.0,5.0,5.0,2.0,2.0,-1.0
2024-06-26,Baby Wipes,3,1280.16,4.0,19.0,Baby Care,Narula Group,3.0,4.0,1.0,2.0,0.0,0.0
2024-07-05,Baby Wipes,2,339.76,3.0,20.5,Baby Care,Morar-Mistry,3.0,4.0,3.0,4.0,-1.0,-1.0
2024-07-11,Baby Wipes,3,1170.23,5.0,18.5,Baby Care,Ranganathan-Peri,2.0,3.0,1.0,5.0,1.0,2.0
2024-07-21,Baby Wipes,2,229.04,1.0,8.0,Baby Care,Lall LLC,3.0,5.0,1.0,4.0,-1.0,-4.0
2024-08-01,Baby Wipes,3,2589.54,4.0,14.0,Baby Care,Dora-Pillai,2.0,1.0,3.0,3.0,1.0,3.0
2024-08-14,Baby Wipes,1,426.72,4.0,15.0,Baby Care,Narula Group,3.0,4.0,1.0,5.0,-2.0,0.0
2024-08-16,Baby Wipes,3,822.75,4.0,41.0,Baby Care,Balakrishnan Ltd,1.0,4.0,3.0,4.0,2.0,0.0
2024-08-17,Baby Wipes,3,2818.65,3.0,21.0,Baby Care,Talwar and Sons,3.0,4.0,3.0,4.0,0.0,-1.0
2024-08-21,Baby Wipes,3,2589.54,3.0,13.0,Baby Care,Dora-Pillai,3.0,3.0,2.0,3.0,0.0,0.0
2024-08-23,Baby Wipes,1,114.52,4.0,13.0,Baby Care,Lall LLC,3.0,3.0,3.0,5.0,-2.0,1.0
2024-08-25,Baby Wipes,3,343.56,4.0,12.0,Baby Care,Lall LLC,1.0,4.0,2.0,1.0,2.0,0.0
2024-08-27,Baby Wipes,1,274.25,1.0,21.0,Baby Care,Balakrishnan Ltd,3.0,4.0,3.0,4.0,-2.0,-3.0
2024-08-31,Baby Wipes,1,275.03,4.0,22.0,Baby Care,Loyal Inc,1.0,1.0,1.0,4.0,0.0,3.0
2024-09-04,Baby Wipes,2,229.04,4.0,16.0,Baby Care,Lall LLC,1.0,4.0,3.0,4.0,1.0,0.0
2024-09-05,Baby Wipes,1,275.03,2.0,29.0,Baby Care,Loyal Inc,2.0,4.0,3.0,3.0,-1.0,-2.0
2024-09-08,Baby Wipes,1,274.25,3.0,9.0,Baby Care,Balakrishnan Ltd,1.0,2.0,3.0,3.0,0.0,1.0
2024-09-10,Baby Wipes,1,939.55,3.0,26.0,Baby Care,Talwar and Sons,1.0,3.0,1.0,4.0,0.0,0.0
2024-09-11,Baby Wipes,3,2823.57,4.0,9.0,Baby Care,Ranganathan-Peri,1.0,3.0,3.0,4.0,2.0,1.0
2024-09-22,Baby Wipes,4,2759.42,4.0,20.5,Baby Care,Dora-Pillai,3.0,4.0,1.0,1.0,1.0,0.0
2024-09-25,Baby Wipes,1,426.72,4.0,34.0,Baby Care,Narula Group,4.0,4.0,1.0,4.0,-3.0,0.0
2024-09-26,Baby Wipes,2,1726.36,4.0,27.0,Baby Care,Dora-Pillai,1.0,4.0,2.0,4.0,1.0,0.0
2024-09-30,Baby Wipes,3,766.48,4.5,13.0,Baby Care,Narula Group,2.0,4.0,1.0,2.0,1.0,0.5
2024-10-01,Baby Wipes,2,229.04,3.0,20.0,Baby Care,Lall LLC,3.0,4.5,1.0,3.0,-1.0,-1.5
2024-10-06,Baby Wipes,1,275.03,5.0,24.0,Baby Care,Loyal Inc,2.0,3.0,1.0,3.0,-1.0,2.0
2024-10-09,Baby Wipes,3,2823.57,2.0,9.0,Baby Care,Ranganathan-Peri,1.0,5.0,3.0,4.0,2.0,-3.0
2024-10-12,Baby Wipes,1,274.25,3.0,20.0,Baby Care,Balakrishnan Ltd,3.0,2.0,4.0,4.0,-2.0,1.0
2024-10-15,Baby Wipes,3,2589.54,1.0,17.0,Baby Care,Dora-Pillai,1.0,3.0,1.0,4.0,2.0,-2.0
2024-10-18,Baby Wipes,1,939.55,1.0,7.0,Baby Care,Talwar and Sons,3.0,1.0,2.0,4.0,-2.0,0.0
2024-10-21,Baby Wipes,2,550.06,2.0,16.0,Baby Care,Loyal Inc,1.0,1.0,3.0,4.5,1.0,1.0
2024-10-24,Baby Wipes,3,719.9399999999999,4.0,23.5,Baby Care,Morar-Mistry,2.0,2.0,2.0,3.0,1.0,2.0
2024-10-30,Baby Wipes,1,426.72,4.0,6.0,Baby Care,Narula Group,3.0,4.0,1.0,5.0,-2.0,0.0
2023-06-24,Bananas,1,728.73,1.0,20.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",2.0,1.0,3.0,3.0,-1.0,0.0
2023-07-06,Bananas,1,532.57,3.0,18.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",1.0,1.0,3.0,3.0,0.0,2.0
2023-07-29,Bananas,2,435.0,1.0,15.0,Fruits & Vegetables,Yogi Group,1.0,3.0,3.0,3.0,1.0,-2.0
2023-08-14,Bananas,1,728.73,4.0,19.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",2.0,1.0,4.0,3.5,-1.0,3.0
2023-08-23,Bananas,1,728.73,4.0,22.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",1.0,4.0,2.0,4.0,0.0,0.0
2023-09-01,Bananas,1,532.57,3.0,20.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",1.0,4.0,2.0,2.0,0.0,-1.0
2023-09-02,Bananas,3,2186.19,1.0,31.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",1.0,3.0,2.0,1.0,2.0,-2.0
2023-09-10,Bananas,2,1457.46,4.0,19.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",3.0,1.0,1.0,1.0,-1.0,3.0
2023-09-25,Bananas,3,652.5,4.0,16.0,Fruits & Vegetables,Yogi Group,2.0,4.0,1.0,3.0,1.0,0.0
2023-10-10,Bananas,5,2662.8500000000004,3.0,12.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",3.0,4.0,2.0,1.0,2.0,-1.0
2023-11-01,Bananas,1,728.73,5.0,11.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",5.0,3.0,1.0,4.0,-4.0,2.0
2023-11-12,Bananas,2,435.0,4.0,23.0,Fruits & Vegetables,Yogi Group,1.0,5.0,1.0,4.0,1.0,-1.0
2023-12-06,Bananas,3,2186.19,1.0,15.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",2.0,4.0,1.0,3.0,1.0,-3.0
2023-12-07,Bananas,1,532.57,5.0,26.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",3.0,1.0,3.0,1.0,-2.0,4.0
2023-12-13,Bananas,1,728.73,1.0,17.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",1.0,5.0,2.0,4.0,0.0,-4.0
2023-12-17,Bananas,4,2130.28,4.0,11.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",1.0,1.0,3.0,4.0,3.0,3.0
2023-12-21,Bananas,2,435.0,4.0,39.0,Fruits & Vegetables,Yogi Group,4.0,4.0,5.0,3.0,-2.0,0.0
2024-01-24,Bananas,3,1597.71,5.0,16.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",2.0,4.0,1.0,5.0,1.0,1.0
2024-01-31,Bananas,1,532.57,4.0,21.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",3.0,5.0,2.0,4.0,-2.0,-1.0
2024-02-03,Bananas,2,435.0,3.0,22.0,Fruits & Vegetables,Yogi Group,1.0,4.0,3.0,1.0,1.0,-1.0
2024-03-04,Bananas,2,1065.14,2.0,20.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",2.0,3.0,1.0,5.0,0.0,-1.0
2024-05-18,Bananas,1,217.5,2.0,19.0,Fruits & Vegetables,Yogi Group,2.0,2.0,1.0,1.0,-1.0,0.0
2024-06-01,Bananas,2,435.0,4.0,30.0,Fruits & Vegetables,Yogi Group,1.0,2.0,4.0,4.0,1.0,2.0
2024-06-23,Bananas,1,217.5,5.0,22.0,Fruits & Vegetables,Yogi Group,2.0,4.0,2.0,4.0,-1.0,1.0
2024-06-28,Bananas,1,217.5,1.0,17.0,Fruits & Vegetables,Yogi Group,1.0,5.0,3.0,5.0,0.0,-4.0
2024-07-10,Bananas,3,1597.71,3.0,43.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",1.0,1.0,1.0,4.0,2.0,2.0
2024-07-14,Bananas,1,532.57,4.0,11.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",3.0,3.0,2.0,3.0,-2.0,1.0
2024-07-19,Bananas,2,1065.14,5.0,9.0,Fruits & Vegetables,"Doshi, Sarraf and Sama",1.0,4.0,2.0,2.0,1.0,1.0
2024-07-25,Bananas,2,435.0,1.0,39.0,Fruits & Vegetables,Yogi Group,2.0,5.0,1.0,2.0,0.0,-4.0
2024-08-09,Bananas,1,728.73,2.0,31.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",2.0,1.0,2.0,4.0,-1.0,1.0
2024-08-11,Bananas,3,652.5,4.0,15.0,Fruits & Vegetables,Yogi Group,1.0,2.0,1.0,5.0,2.0,2.0
2024-08-27,Bananas,2,1457.46,5.0,19.0,Fruits & Vegetables,"Wable, Randhawa and Mutti",3.0,4.0,1.0,1.0,-1.0,1.0
2024-09-10,Bananas,1,217.5,2.0,12.0,Fruits & Vegetables,Yogi Group,2.0,5.0,3.0,3.0,-1.0,-3.0
2024-09-21,Bananas,4,1381.23,3.0,16.5,Fruits & Vegetables,Yogi Group,1.0,2.0,1.0,4.0,3.0,1.0
2023-04-18,Biscuits,3,841.0500000000001,3.0,17.0,Snacks & Munchies,"Andra, Mander and Kari",1.0,4.0,2.0,3.0,2.0,-1.0
2023-05-03,Biscuits,1,690.08,4.0,14.0,Snacks & Munchies,"Chad, Yohannan and Chopra",3.0,3.0,1.0,4.0,-2.0,1.0
2023-05-06,Biscuits,1,280.35,1.0,13.0,Snacks & Munchies,"Andra, Mander and Kari",1.0,4.0,2.0,4.0,0.0,-3.0
2023-05-08,Biscuits,2,1662.86,5.0,31.0,Snacks & Munchies,Jani-Ram,1.0,1.0,1.0,4.0,1.0,4.0
2023-05-21,Biscuits,2,966.1,4.0,21.0,Snacks & Munchies,Yohannan Inc,2.0,5.0,3.0,3.0,0.0,-1.0
2023-05-23,Biscuits,3,2478.63,5.0,28.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,4.0,3.0,2.0,1.0,1.0
2023-05-24,Biscuits,3,2070.24,4.0,45.0,Snacks & Munchies,"Chad, Yohannan and Chopra",3.0,5.0,1.0,4.0,0.0,-1.0
2023-06-02,Biscuits,2,966.1,1.0,17.0,Snacks & Munchies,Yohannan Inc,3.0,4.0,3.0,3.0,-1.0,-3.0
2023-06-07,Biscuits,1,831.43,2.0,21.0,Snacks & Munchies,Jani-Ram,2.0,1.0,1.0,4.0,-1.0,1.0
2023-06-09,Biscuits,1,483.05,3.0,13.0,Snacks & Munchies,Yohannan Inc,1.0,2.0,1.0,1.0,0.0,1.0
2023-06-17,Biscuits,3,841.0500000000001,3.0,28.0,Snacks & Munchies,"Andra, Mander and Kari",1.0,3.0,2.0,5.0,2.0,0.0
2023-06-24,Biscuits,2,966.1,1.0,9.0,Snacks & Munchies,Yohannan Inc,3.0,3.0,2.0,4.0,-1.0,-2.0
2023-06-28,Biscuits,3,409.8,3.0,21.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",2.0,1.0,3.0,5.0,1.0,2.0
2023-06-30,Biscuits,2,1652.42,1.0,23.0,Snacks & Munchies,"Kunda, Dave and Sahni",3.0,3.0,3.0,4.0,-1.0,-2.0
2023-07-03,Biscuits,1,418.48,5.0,18.0,Snacks & Munchies,Nagar LLC,2.0,1.0,2.0,1.0,-1.0,4.0
2023-07-04,Biscuits,1,136.6,4.0,14.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",1.0,5.0,1.0,2.0,0.0,-1.0
2023-07-05,Biscuits,2,966.1,3.0,12.0,Snacks & Munchies,Yohannan Inc,1.0,4.0,1.0,3.0,1.0,-1.0
2023-07-06,Biscuits,3,553.55,4.5,24.0,Snacks & Munchies,"Andra, Mander and Kari",2.0,3.0,3.0,3.0,1.0,1.5
2023-07-08,Biscuits,2,966.1,4.0,31.0,Snacks & Munchies,Yohannan Inc,3.0,4.5,2.0,1.0,-1.0,-0.5
2023-07-13,Biscuits,2,273.2,2.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",2.0,4.0,3.0,3.0,0.0,-2.0
2023-07-16,Biscuits,2,273.2,4.0,16.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",2.0,2.0,2.0,1.0,0.0,2.0
2023-07-17,Biscuits,2,273.2,4.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",2.0,4.0,1.0,5.0,0.0,0.0
2023-07-23,Biscuits,5,4157.15,4.0,23.5,Snacks & Munchies,Jani-Ram,2.0,4.0,1.0,4.0,3.0,0.0
2023-08-01,Biscuits,1,831.43,5.0,5.0,Snacks & Munchies,Jani-Ram,5.0,4.0,2.0,3.0,-4.0,1.0
2023-08-11,Biscuits,1,831.43,5.0,15.0,Snacks & Munchies,Jani-Ram,1.0,5.0,3.0,4.5,0.0,0.0
2023-08-16,Biscuits,3,409.8,5.0,16.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",1.0,5.0,2.0,4.0,2.0,0.0
2023-08-17,Biscuits,2,560.7,3.0,35.0,Snacks & Munchies,"Andra, Mander and Kari",3.0,5.0,2.0,2.0,-1.0,-2.0
2023-08-18,Biscuits,3,2494.29,4.0,27.0,Snacks & Munchies,Jani-Ram,2.0,3.0,2.0,4.0,1.0,1.0
2023-08-22,Biscuits,2,1652.42,5.0,23.0,Snacks & Munchies,"Kunda, Dave and Sahni",3.0,4.0,2.0,4.0,-1.0,1.0
2023-09-07,Biscuits,5,2415.25,5.0,17.666666666666668,Snacks & Munchies,Yohannan Inc,2.0,5.0,5.0,4.0,3.0,0.0
2023-09-10,Biscuits,1,280.35,5.0,30.0,Snacks & Munchies,"Andra, Mander and Kari",5.0,5.0,1.0,5.0,-4.0,0.0
2023-09-14,Biscuits,2,1652.42,5.0,15.0,Snacks & Munchies,"Kunda, Dave and Sahni",1.0,5.0,1.0,5.0,1.0,0.0
2023-09-15,Biscuits,3,2070.24,4.0,6.0,Snacks & Munchies,"Chad, Yohannan and Chopra",2.0,5.0,3.0,5.0,1.0,-1.0
2023-09-24,Biscuits,3,2070.24,1.0,9.0,Snacks & Munchies,"Chad, Yohannan and Chopra",3.0,4.0,2.0,3.0,0.0,-3.0
2023-09-29,Biscuits,2,1652.42,3.0,27.0,Snacks & Munchies,"Kunda, Dave and Sahni",3.0,1.0,3.0,4.0,-1.0,2.0
2023-10-03,Biscuits,3,2478.63,2.0,17.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,3.0,2.0,5.0,1.0,-1.0
2023-10-12,Biscuits,2,1380.16,4.0,11.0,Snacks & Munchies,"Chad, Yohannan and Chopra",3.0,2.0,5.0,5.0,-1.0,2.0
2023-10-13,Biscuits,1,418.48,5.0,16.0,Snacks & Munchies,Nagar LLC,2.0,4.0,1.0,5.0,-1.0,1.0
2023-11-01,Biscuits,1,831.43,3.0,14.0,Snacks & Munchies,Jani-Ram,1.0,5.0,2.0,5.0,0.0,-2.0
2023-11-02,Biscuits,3,2494.29,4.0,16.0,Snacks & Munchies,Jani-Ram,1.0,3.0,3.0,4.0,2.0,1.0
2023-11-12,Biscuits,2,560.7,4.0,13.0,Snacks & Munchies,"Andra, Mander and Kari",3.0,4.0,3.0,1.0,-1.0,0.0
2023-11-22,Biscuits,3,2070.24,3.0,28.0,Snacks & Munchies,"Chad, Yohannan and Chopra",2.0,4.0,2.0,3.0,1.0,-1.0
2023-11-23,Biscuits,2,836.96,4.0,11.0,Snacks & Munchies,Nagar LLC,3.0,3.0,3.0,2.0,-1.0,1.0
2023-11-25,Biscuits,3,409.8,4.0,25.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",2.0,4.0,2.0,4.0,1.0,0.0
2023-12-02,Biscuits,3,1449.15,5.0,16.0,Snacks & Munchies,Yohannan Inc,3.0,4.0,1.0,5.0,0.0,1.0
2023-12-07,Biscuits,1,690.08,1.0,17.0,Snacks & Munchies,"Chad, Yohannan and Chopra",3.0,5.0,1.0,3.0,-2.0,-4.0
2023-12-09,Biscuits,1,831.43,3.0,15.0,Snacks & Munchies,Jani-Ram,1.0,1.0,3.0,4.0,0.0,2.0
2023-12-12,Biscuits,3,841.0500000000001,1.0,21.0,Snacks & Munchies,"Andra, Mander and Kari",1.0,3.0,2.0,4.0,2.0,-2.0
2023-12-15,Biscuits,1,418.48,3.0,26.0,Snacks & Munchies,Nagar LLC,3.0,1.0,3.0,3.0,-2.0,2.0
2023-12-23,Biscuits,1,483.05,1.0,31.0,Snacks & Munchies,Yohannan Inc,1.0,3.0,2.0,4.0,0.0,-2.0
2023-12-28,Biscuits,3,2478.63,3.0,18.0,Snacks & Munchies,"Kunda, Dave and Sahni",1.0,1.0,3.0,4.0,2.0,2.0
2024-01-01,Biscuits,2,966.1,4.0,14.0,Snacks & Munchies,Yohannan Inc,3.0,3.0,3.0,5.0,-1.0,1.0
2024-01-03,Biscuits,2,1380.16,2.0,30.0,Snacks & Munchies,"Chad, Yohannan and Chopra",2.0,4.0,1.0,1.0,0.0,-2.0
2024-01-04,Biscuits,3,2478.63,5.0,24.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,2.0,1.0,3.0,1.0,3.0
2024-01-07,Biscuits,3,2478.63,4.0,14.0,Snacks & Munchies,"Kunda, Dave and Sahni",3.0,5.0,3.0,1.0,0.0,-1.0
2024-01-09,Biscuits,3,1255.44,2.0,25.0,Snacks & Munchies,Nagar LLC,3.0,4.0,1.0,3.0,0.0,-2.0
2024-01-15,Biscuits,2,273.2,3.0,19.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,2.0,1.0,1.0,-1.0,1.0
2024-01-18,Biscuits,3,1255.44,4.0,40.0,Snacks & Munchies,Nagar LLC,2.0,3.0,3.0,3.0,1.0,1.0
2024-01-22,Biscuits,3,2478.63,4.0,15.0,Snacks & Munchies,"Kunda, Dave and Sahni",3.0,4.0,2.0,4.0,0.0,0.0
2024-02-04,Biscuits,2,1662.86,4.0,15.0,Snacks & Munchies,Jani-Ram,3.0,4.0,2.0,2.0,-1.0,0.0
2024-02-23,Biscuits,3,2478.63,3.0,40.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,4.0,3.0,5.0,1.0,-1.0
2024-02-27,Biscuits,4,3184.37,2.5,12.5,Snacks & Munchies,"Chad, Yohannan and Chopra",3.0,3.0,3.0,4.0,1.0,-0.5
2024-02-28,Biscuits,3,409.8,5.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",4.0,2.5,3.0,2.0,-1.0,2.5
2024-03-06,Biscuits,1,136.6,4.0,11.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,5.0,2.0,3.0,-2.0,-1.0
2024-03-08,Biscuits,3,2494.29,5.0,23.0,Snacks & Munchies,Jani-Ram,1.0,4.0,3.0,4.0,2.0,1.0
2024-04-09,Biscuits,1,280.35,1.0,13.0,Snacks & Munchies,"Andra, Mander and Kari",3.0,5.0,3.0,4.0,-2.0,-4.0
2024-04-10,Biscuits,3,2494.29,4.0,39.0,Snacks & Munchies,Jani-Ram,1.0,1.0,2.0,4.0,2.0,3.0
2024-04-11,Biscuits,3,409.8,4.0,23.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,4.0,3.0,3.0,0.0,0.0
2024-04-28,Biscuits,3,409.8,4.0,24.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,4.0,4.0,2.5,0.0,0.0
2024-04-30,Biscuits,3,2478.63,4.0,16.0,Snacks & Munchies,"Kunda, Dave and Sahni",3.0,4.0,3.0,5.0,0.0,0.0
2024-05-04,Biscuits,2,836.96,2.0,21.0,Snacks & Munchies,Nagar LLC,3.0,4.0,1.0,4.0,-1.0,-2.0
2024-05-09,Biscuits,1,826.21,3.0,33.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,2.0,3.0,5.0,-1.0,1.0
2024-05-22,Biscuits,1,280.35,4.0,12.0,Snacks & Munchies,"Andra, Mander and Kari",1.0,3.0,1.0,1.0,0.0,1.0
2024-05-24,Biscuits,2,1380.16,4.0,23.0,Snacks & Munchies,"Chad, Yohannan and Chopra",1.0,4.0,3.0,4.0,1.0,0.0
2024-06-01,Biscuits,3,1798.64,4.0,17.0,Snacks & Munchies,"Chad, Yohannan and Chopra",2.0,4.0,3.0,4.0,1.0,0.0
2024-06-03,Biscuits,1,136.6,4.0,14.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,4.0,3.0,4.0,-2.0,0.0
2024-06-05,Biscuits,1,418.48,4.0,12.0,Snacks & Munchies,Nagar LLC,1.0,4.0,3.0,4.0,0.0,0.0
2024-06-12,Biscuits,3,1449.15,4.0,26.0,Snacks & Munchies,Yohannan Inc,1.0,4.0,2.0,2.0,2.0,0.0
2024-06-16,Biscuits,3,409.8,2.0,10.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,4.0,1.0,3.0,0.0,-2.0
2024-06-17,Biscuits,2,836.96,3.0,14.0,Snacks & Munchies,Nagar LLC,3.0,2.0,1.0,4.0,-1.0,1.0
2024-06-23,Biscuits,1,826.21,3.0,10.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,3.0,2.0,4.0,-1.0,0.0
2024-07-04,Biscuits,2,560.7,2.0,21.0,Snacks & Munchies,"Andra, Mander and Kari",1.0,3.0,3.0,4.0,1.0,-1.0
2024-07-05,Biscuits,3,1255.44,1.0,18.0,Snacks & Munchies,Nagar LLC,2.0,2.0,1.0,4.0,1.0,-1.0
2024-07-06,Biscuits,3,409.8,4.0,13.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,1.0,1.0,4.0,0.0,3.0
2024-07-08,Biscuits,1,280.35,3.0,12.0,Snacks & Munchies,"Andra, Mander and Kari",3.0,4.0,3.0,4.0,-2.0,-1.0
2024-07-12,Biscuits,2,1662.86,3.0,11.0,Snacks & Munchies,Jani-Ram,1.0,3.0,3.0,2.0,1.0,0.0
2024-07-15,Biscuits,1,831.43,1.0,22.0,Snacks & Munchies,Jani-Ram,2.0,3.0,2.0,3.0,-1.0,-2.0
2024-07-20,Biscuits,2,1380.16,2.0,29.0,Snacks & Munchies,"Chad, Yohannan and Chopra",1.0,1.0,1.0,3.0,1.0,1.0
2024-08-06,Biscuits,2,966.1,5.0,25.0,Snacks & Munchies,Yohannan Inc,2.0,2.0,2.0,2.0,0.0,3.0
2024-08-09,Biscuits,1,831.43,4.0,38.0,Snacks & Munchies,Jani-Ram,2.0,5.0,3.0,1.0,-1.0,-1.0
2024-08-10,Biscuits,2,1380.16,4.0,18.0,Snacks & Munchies,"Chad, Yohannan and Chopra",1.0,4.0,3.0,4.0,1.0,0.0
2024-08-12,Biscuits,1,831.43,5.0,30.0,Snacks & Munchies,Jani-Ram,2.0,4.0,1.0,3.0,-1.0,1.0
2024-08-15,Biscuits,1,483.05,4.0,6.0,Snacks & Munchies,Yohannan Inc,1.0,5.0,2.0,3.0,0.0,-1.0
2024-08-25,Biscuits,2,966.1,3.0,17.0,Snacks & Munchies,Yohannan Inc,1.0,4.0,1.0,1.0,1.0,-1.0
2024-08-26,Biscuits,3,409.8,4.0,16.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",2.0,3.0,2.0,2.0,1.0,1.0
2024-09-06,Biscuits,1,136.6,5.0,18.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,4.0,2.0,5.0,-2.0,1.0
2024-09-11,Biscuits,2,836.96,3.0,27.0,Snacks & Munchies,Nagar LLC,1.0,5.0,1.0,4.0,1.0,-2.0
2024-09-18,Biscuits,2,836.96,1.0,9.0,Snacks & Munchies,Nagar LLC,2.0,3.0,2.0,4.0,0.0,-2.0
2024-09-21,Biscuits,3,2478.63,5.0,23.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,1.0,1.0,5.0,1.0,4.0
2024-09-23,Biscuits,3,409.8,1.0,36.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",3.0,5.0,1.0,4.0,0.0,-4.0
2024-09-25,Biscuits,1,418.48,5.0,17.0,Snacks & Munchies,Nagar LLC,3.0,1.0,2.0,3.0,-2.0,4.0
2024-10-16,Biscuits,1,831.43,4.0,32.0,Snacks & Munchies,Jani-Ram,1.0,5.0,3.0,4.0,0.0,-1.0
2024-10-17,Biscuits,2,273.2,5.0,33.0,Snacks & Munchies,"Swaminathan, Mahal and Dara",1.0,4.0,1.0,5.0,1.0,1.0
2024-10-23,Biscuits,2,1652.42,4.0,16.0,Snacks & Munchies,"Kunda, Dave and Sahni",2.0,5.0,2.0,3.0,0.0,-1.0
2024-10-25,Biscuits,3,1449.15,3.0,10.0,Snacks & Munchies,Yohannan Inc,2.0,4.0,2.0,1.0,1.0,-1.0
2024-10-27,Biscuits,1,418.48,2.0,14.0,Snacks & Munchies,Nagar LLC,3.0,3.0,3.0,5.0,-2.0,-1.0
2024-10-30,Biscuits,2,560.7,4.0,44.0,Snacks & Munchies,"Andra, Mander and Kari",1.0,2.0,3.0,1.0,1.0,2.0
2024-11-01,Biscuits,3,1255.44,3.0,39.0,Snacks & Munchies,Nagar LLC,2.0,4.0,1.0,5.0,1.0,-1.0
2024-11-03,Biscuits,2,1380.16,3.0,16.0,Snacks & Munchies,"Chad, Yohannan and Chopra",3.0,3.0,1.0,4.0,-1.0,0.0
2023-04-24,Bread,1,359.98,4.0,22.0,Dairy & Breakfast,Aggarwal Group,3.0,4.0,3.0,3.0,-2.0,0.0
2023-04-28,Bread,1,882.51,5.0,18.0,Dairy & Breakfast,Kala Group,1.0,4.0,3.0,4.5,0.0,1.0
